,entity,gender
8752,Публий Лициний Лукулл,m
8753,Статилия Мессалина,f
8754,Кауам ад-дин аль-Фараби,m
8755,Ирина Дукена Ласкарина,f
8756,Хальфдан,m
8757,Доцибилис I,m
8758,Тибо Годен,m
8759,Аль-Макризи,m
8760,Клодия Пульхра Терция,f
8761,Никасий из Вексена,m
8762,Евфранор,m
8763,Сигеберт,m
8764,Гефестион,m
8765,Твртко I,m
8766,Хафса бинт Умар,f
8767,Гоше Реймсский,m
8768,Вирий Никомах Флавиан,m
8769,Бермудо Нуньес,m
8770,Есунтее,m
8771,Торос II,m
8772,Раджашекхара,m
8773,Ульрих II,m
8774,Тиберий Юлий Секунд,m
8775,Браги Боддасон,m
8776,Лю Юань,m
8777,Чэн Хао,m
8778,Фианнамайл,m
8779,Рудольф IV,m
8780,Алиса Тосни,f
8781,Галиндо Гарсес,m
8782,Джакомо Андреа да Феррара,m
8783,Гней Ауфидий Орест,m
8784,Мухаммед II ибн Ахмед аль-Майит,m
8785,Гюльшах-хатун,m
8786,Дунгарт ап Кулмин,m
8787,Анри де Марль,m
8788,Марк Аврелий Котта,m
8789,Герман Роде,m
8790,Варда Склир,m
8791,Эрар II де Бриенн,m
8792,Олиба,m
8793,Янош Печ,m
8794,Ичжисе,m
8795,Лев Фока Младший,m
8796,Флорио Беневени,m
8797,Нух II,m
8798,Аё Мотоцуна,m
8799,Свен Кнутссон,m
8800,Рейнмар фон Цветер,m
8801,Степан Томаш,m
8802,Николай Мистик,m
8803,Никий,m
8804,Фердинанд I Великий,m
8805,Валтасар,m
8806,Минамото-но Ёсицунэ,m
8807,Крузино I Соммарипа,m
8808,Иулиания Вяземская,m
8809,Жан I д’Алансон,m
8810,Антонио да Негропонте,m
8811,Иштван IV,m
8812,Эйнбкеллах,m
8813,Антония Старшая,f
8814,Гуань Ханьцин,m
8815,Амалия Саксонская,f
8816,Кристиан Гюнтер Бернсторф,m
8817,Никколо Пиццоло,m
8818,Фудзивара-но Садаката,m
8819,Анна Всеволодовна,f
8820,Жан I,m
8821,Динон,m
8822,Бушар д’Авен,m
8823,Дмитрий Зограф,m
8824,Пётр Лелюш,m
8825,Гебхард Констанцский,m
8826,Ян Сокол из Ламберка,m
8827,Эндрю Уинтонский,m
8828,Элкуд,m
8829,Юрий Владимирович Долгорукий,m
8830,Гай Сульпиций Патеркул,m
8831,Эмилиан,m
8832,Владислав III Варненчик,m
8833,Осред II,m
8834,Фравитта,m
8835,Ван Чунъян,m
8836,Георгий Аль-Макин,m
8837,Ивар I,m
8838,Капаган-каган,m
8839,Бэйсян-хоу,m
8840,Климент VIII,m
8841,Луций Кореллий Нераций Панса,m
8842,Ростан,m
8843,Александр Траллийский,m
8844,Филон из Лариссы,m
8845,Филодем из Гадары,m
8846,Джон,m
8847,Мухаммед ибн Тугдж аль-Ихшид,m
8848,Квинт Цецилий Метелл,f
8849,Вибия Сабина,m
8850,Аз-Заркаши,m
8851,Дунфан Шо,m
8852,Павел Фабий Максим,m
8853,Гвидо де Папа,m
8854,Чагры-бек,m
8855,Иоанн II,m
8856,Бомилькар,m
8857,Рагоний Венуст,m
8858,Фёдор Данилович,m
8859,Иоанн де Бриенн,m
8860,Кепуха,m
8861,Маргарита де Лузиньян,m
8862,Иоанн Коттон,m
8863,Луи I де Туар,m
8864,Константин Бодин,m
8865,Луперкилла,m
8866,Шахбудак-бей,m
8867,Рудольф IV,m
8868,Валентин,m
8869,Штефан Лохнер,m
8870,Анджей Боришевский,m
8871,Родриго Понсе де Леон,m
8872,Ван Бин,m
8873,Архимед,m
8874,Жак I де Бурбон-Прео,m
8875,Олав Магнуссон,m
8876,Людвиг III,m
8877,Франсиско де,m
8878,Люй Цзуцянь,m
8879,Пантен,m
8880,Данило II Петрович-Негош,m
8881,Бернар де Трембле,m
8882,Пьер де Энен-Льетар Буссю,m
8883,Ранульф Хигден,m
8884,Роберт Брюс,m
8885,Ибрахим ибн Мухаммад,m
8886,Гонорий Кентерберийский,m
8887,Бурзин-шах,m
8888,Карл VIII,m
8889,Иван Михайлович,m
8890,Кусайла,m
8891,Ян Юньсун,m
8892,Будик I,m
8893,Василий Давидович Грозные Очи,m
8894,Ульяна,f
8895,Эльтериш-каган,m
8896,Бодуэн VI,m
8897,Чулалонгкорн,m
8898,Сунифред,m
8899,Саид ибн Джубайр,m
8900,Донат,m
8901,Абу Бакр Мухаммад ар-Рази,m
8902,Квинт Рубрий Варрон,m
8903,Гуго,m
8904,Бернар IV д’Арманьяк,m
8905,Педро II,m
8906,Амиция де Монфор,f
8907,Маргарита Баварская,f
8908,Ас-Сиджизи,m
8909,Абу Хайян аль-Гарнати,m
8910,Антипатр из Кирены,m
8911,Лже-Маргарет,m
8912,Чжугэ Чжань,m
8913,Томас Монмутский,m
8914,Дитрих II,m
8915,Кади Ийяд,m
8916,Григорий Александрович,m
8917,Глицерий,m
8918,Ингварь Игоревич,m
8919,Пётр Токмаков,m
8920,Луций Кассий Лонгин Равилла,m
8921,Император Момму,m
8922,Коджон,m
8923,Герсенда,m
8924,Мадог ап Рис,m
8925,Гоффредо да Трани,m
8926,Кадваладр ап Грифид,m
8927,Дагалайф,m
8928,Марк Юний Конг Гракхан,m
8929,Кербалл мак Муйрекайн,m
8930,Рудольф VI,m
8931,Филарет Милостивый,m
8932,Ганнибал,m
8933,Ураний Антонин,m
8934,Марк Петелий Либон,f
8935,Кейстут,m
8936,Айлиль мак Дунлайнге,m
8937,Масуд III ибн Ибрахим,m
8938,Джиержи Топия,m
8939,Феодора Кантакузина,m
8940,Али ибн Хайсам,m
8941,Михаил Великий Комнин,m
8942,Саббатай Донноло,m
8943,Йожеф Халужинский,m
8944,Кюльхан,m
8945,Эвмен II,m
8946,Селевк II Каллиник,m
8947,Домар,m
8948,Гильом де Блуа-Шатильон,m
8949,Сунифред II,m
8950,Ян Самуэль Хшановский,m
8951,Филоксен,m
8952,Гай Октавий Аппий Светрий Сабин,m
8953,Пьетро Азарио,m
8954,Изабелла Урхельская,f
8955,Фридрих IV,m
8956,Альберт III,m
8957,Дарий II,m
8958,Гильом III,m
8959,Септимий,m
8960,Сикандар-шах Лоди,m
8961,Дитрих V/VII,m
8962,Гиппарин,m
8963,Айзек Азимов,m
8964,Николай V,m
8965,Леопольд Баварский,m
8966,Изабелла Валуа,f
8967,Артур I,m
8968,Дарерка Ирландская,f
8969,Константин Павлович,m
8970,Людовик Французский,m
8971,Людовик Виктор Савойский-Кариньянский,m
8972,Конрад I,m
8973,Георгий Победоносец,m
8974,Тао Хунцин,m
8975,Луций Анний Фабиан,m
8976,Витек I из Прчице,m
8977,Обри де Вер II,m
8978,Хонэн,m
8979,Джон Гиффард,m
8980,Валерий Грат,m
8981,Димитрий Палеолог,m
8982,Гайхату,m
8983,Раймон I Транкавель,m
8984,Александр V Македонский,m
8985,Гуго I,m
8986,Джованни да Мурта,m
8987,Жанна де Форе,m
8988,Фридрих,m
8989,Джон Толбот,m
8990,Далмаций Младший,m
8991,Фридрих II,m
8992,Флавий Студий,m
8993,Эрик Рефилссон,m
8994,Адальберо,m
8995,Жиль де Руа,m
8996,Брячислав Святополчич,m
8997,Магистр Рогерий,m
8998,Ричард,m
8999,Эохайд II,m
9000,графиня Лестер Матильда Ланкастерская,m
9001,Ведантадешика,m
9002,Арравей,m
9003,Кобан,m
9004,Абдастарт II,m
9005,Луций Квинкций Цинциннат,m
9006,Гликерия Ираклийская,f
9007,Отто Гильом,m
9008,Мужун Бао,m
9009,Исаак,m
9010,Абу Тахир Язид ибн Мухаммед,m
9011,Тит Анний Милон,m
9012,Алонсо Перес де Гусман,m
9013,Александр,m
9014,Гарсия Ордоньес,m
9015,Клотильда Бургундская,f
9016,Пьер Абеляр,m
9017,Шариф Рази,m
9018,Квинт Бебий Тамфил,m
9019,Боняк,m
9020,Вацлав II Легницкий,m
9021,1-й граф Норфолк Томас Бразертон,m
9022,Рено II де Клермон,m
9023,Вазописец ада,m
9024,Тит Помпоний Антистиан Фунизулан Веттониан,m
9025,графиня Данбар Агнес,f
9026,Фахр-и Мудаббир,m
9027,Корнелия Метелла,f
9028,Мёнджон,m
9029,Елена из Кэрнарфона,m
9030,Антифан,m
9031,Полла Аргентария,f
9032,Всеволод,m
9033,Дурбек,m
9034,Харальд III,m
9035,Раббэль II Сотер,m
9036,Гай Квинкций Цинциннат,m
9037,граф Хантингдон Генрих Шотландский,m
9038,Карло Бурбон-Сицилийский,m
9039,Аталок,m
9040,Феодора,f
9041,Жан I Альгрин,m
9042,Святой Януарий,m
9043,Гилберт Фиц-Ричард,m
9044,Хамфри де Богун,m
9045,Климент Анкирский,m
9046,Фридрих I,m
9047,Святой Фольк,m
9048,Фридрих III,m
9049,Аз-Заркали,m
9050,Максим,m
9051,Рогир Ван дер Вейден,m
9052,Елизавета Люксембургская,f
9053,Алкифрон,m
9054,Луций Муммий,m
9055,Муса ибн Нусайр,m
9056,Исаак ибн Йашуш,m
9057,Харис Туймакаев,m
9058,Янь Чжитуй,m
9059,Свефред,m
9060,Беатриче делла Скала,m
9061,Гай Валерий Катулл,m
9062,Герман I,m
9063,Родри ап Идвал,m
9064,Константин Дука,m
9065,Юрий II Болеслав,m
9066,Василий Копыл Спячий,m
9067,Жан I де Ламарк,m
9068,Петрок ап Клемен,m
9069,Хань Фэй,m
9070,Хадым Али-паша,m
9071,Рудольф фон Церинген,m
9072,Фернандо Флаинес,m
9073,Морван,m
9074,Редвульф,m
9075,Владимир Игоревич,m
9076,Ксения Юрьевна,f
9077,Хильдегрим,m
9078,Флавий Вописк,m
9079,Сунан Ампел,m
9080,Здеслав,m
9081,Анна Безнина,f
9082,Виктор Эммануил Савойский-Аостский,m
9083,Идвал ап Анарауд,m
9084,Луций Аттидий Корнелиан,m
9085,Роберт Сомеркотс,m
9086,Праксей,m
9087,Ситрик I,m
9088,Лю Хун,m
9089,Анна Глостерская,m
9090,Маргарита III,f
9091,Марк Атилий Регул,m
9092,Грегорио ди Чекко,m
9093,Флавий Ардавур,m
9094,Эйлольф,m
9095,Никита Пафлагон,m
9096,Протей,m
9097,Абу Ханифа ад-Динавари,m
9098,Мухаммад Джуки-мирза,m
9099,Эльзеар де Сабран,m
9100,Нифонт,m
9101,Лотарь II,m
9102,Жанна,f
9103,Муинуддин Чишти,m
9104,Адольф V,m
9105,Сисигамбис,m
9106,Бходжа Парамара,m
9107,Юлия Старшая,f
9108,Калликратид,m
9109,Соусе,m
9110,Прокл Диадох,m
9111,Василий Тяпинский,m
9112,Гарен де Монтегю,m
9113,Титмар,m
9114,Джон Невилл,m
9115,Жан Бургундский,m
9116,Эдуард II,m
9117,Мактум ибн Бути,m
9118,Ласло I Святой,m
9119,Колумелла,m
9120,Магнус II,m
9121,Андроник Родосский,m
9122,Иоанн Гексемский,m
9123,Арнульф,m
9124,Гормизд,m
9125,Атаульф,m
9126,Лукреция,f
9127,Автофрадат,m
9128,Император Когон,m
9129,Гуго дю Перш,m
9130,Туллия Младшая,f
9131,Реджинальд де Браоз,m
9132,Диоскор Афродитский,m
9133,Томас Уайкс,m
9134,Иоанн IV,m
9135,Баризоне II,m
9136,Агнесса Бургундская,m
9137,Авраам ибн Дауд,m
9138,Роберт I,m
9139,Лоркан Уа Туатейл,m
9140,Констанция Французская,f
9141,Югурта,m
9142,Зиядет-Аллах I,m
9143,Капрарий,m
9144,Вильгельм Аделин,m
9145,Артабан V,m
9146,Эмма Гуркская,f
9147,Ронселин Марсельский,m
9148,Абу Убайд аль-Бакри,m
9149,Амброджо Лоренцетти,m
9150,Пржемысл I Опавский,m
9151,Кюмахти-шах,m
9152,Капитолина Цереллия,f
9153,Мауриций Иосиф Савойский,m
9154,Император Дзюнна,m
9155,Мухйиддин ан-Навави,m
9156,Гемин,m
9157,Сикке Сьярда,m
9158,Эстебан Фернандес де Кастро,m
9159,Артавазд I,m
9160,Яхья ас-Сухраварди,m
9161,Мервин ап Родри,m
9162,Оттон IV,m
9163,Хасав-Чан-Кавиль I,m
9164,Оуян Сю,m
9165,Аль-Баттани,m
9166,Жан II де Рьё,m
9167,Либерат Карфагенский,m
9168,Генрих I,m
9169,Гильом II,m
9170,Чурагул Минлибаев,m
9171,Беатриса де Вермандуа,f
9172,Каликст I,m
9173,Григорий III,m
9174,Гней Эмилий Цикатрикула Помпей Лонгин,m
9175,Конрад фон Юнгинген,m
9176,Анри де Дрё,m
9177,Куява Радинович,m
9178,Дат Равеннский,m
9179,Пётр Давыдов-Хромой,m
9180,Александр IV,m
9181,Луций Вольсций,m
9182,Джованни,m
9183,Джон Грей,m
9184,Леон Бранкалеон,m
9185,Жильбер,m
9186,Хуан Гунван,m
9187,Ангерран де Монстреле,m
9188,Дидон,m
9189,Лукреция Бути,m
9190,Барбара Бранденбургская,f
9191,Ахмад аль-Мустаин Биллах,m
9192,Тристан ап Мелиодас,m
9193,Палладий,m
9194,Кази Иса Саведжи,m
9195,Котраг,m
9196,Сурьяварман II,m
9197,Бодуэн II де Гин,m
9198,Павлина Римская,m
9199,Фридрих I,m
9200,Сигиберт Хромой,m
9201,Максим Тирский,m
9202,Абд аль-Малик I,m
9203,Энгельберт Вустервиц,m
9204,граф Нортгемптон Симон III де Санлис,m
9205,Тиберий Корунканий,m
9206,Анжело Санудо,m
9207,Адольф II,m
9208,Просперо,m
9209,Хуань Сюань,m
9210,Аль-Мунзир,m
9211,Альфонсо III,m
9212,Лампагия,f
9213,Хильдеберт III,m
9214,Видекинд III,m
9215,Михаил IV Авториан,m
9216,Гунтека,f
9217,Альберто I делла Скала,m
9218,Филипп I,m
9219,Кунигунда Швабская,f
9220,Ануло,m
9221,Хосров Малик ибн Хосров-шах,m
9222,Гвидо Пизанский,m
9223,Вратислав I,m
9224,Юния Клавдилла,f
9225,Фианнамайл мак Маэл Туйле,m
9226,Левенте,m
9227,Геннадий Авиен,m
9228,Исмаил II ибн Юсуф,m
9229,Инге II Младший,m
9230,Томирис,f
9231,Зенон Элейский,m
9232,Ричард Уэллс,m
9233,Людовик д’Эврё,m
9234,Марк Азиний Агриппа,m
9235,Деидамия Эпирская,f
9236,Харитина Литовская,f
9237,Гимерий,m
9238,Аль-Джаррах ибн Абдуллах,m
9239,Гильом VII,m
9240,Вергиния,f
9241,Бурхард из Урсберга,m
9242,Линь Дайюй,m
9243,Марино Морозини,m
9244,Торвальд Асвальдсон,m
9245,Осип Калиновский,m
9246,Джованни Франческо Карото,m
9247,Гай Плавтий Веннон,m
9248,Отто Франц Австрийский,m
9249,Анастасия Слуцкая,f
9250,Диогу Кан,m
9251,Андовк Сюни,m
9252,Генри Скруп,m
9253,Луи III де Лооз,m
9254,Бруно Кверфуртский,m
9255,Беатрис,m
9256,Бомилькар,m
9257,Клеопатра,f
9258,Роберт,m
9259,Корнелия Цинилла,f
9260,Климент IV,m
9261,Маний Рабулей,m
9262,Флавий Промот,m
9263,Хабрий,m
9264,Генри,m
9265,Виман,m
9266,Араму,m
9267,Генри Гастингс,m
9268,Михаил I,m
9269,Арисугава-но-мия Такэхито,m
9270,Ферхар II,m
9271,Джанчуб Гьялцен,m
9272,Амбросий Благосклонный,m
9273,Матьё Аррасский,m
9274,Василий Юматов,m
9275,граф Атолл Уолтер Стюарт,m
9276,Аграфена Баранова,f
9277,Дорегене,f
9278,Аконий Катуллин Филомафий,m
9279,Кинеф,m
9280,Бренн,m
9281,Арнуль II де Гин,m
9282,Луций Антистий,m
9283,Юлий Асклепиодот,m
9284,Балдрик,m
9285,Боэций,m
9286,Иннокентий I,m
9287,Джакомо Кампофрегозо,m
9288,Идваллон ап Лливарх,m
9289,Хлодвиг III,m
9290,Джан Галеаццо Висконти,m
9291,Эрлинг Скьялгссон,m
9292,3-й граф Кембридж Ричард Конисбург,m
9293,Аския Мохаммед I,m
9294,Мишель Французская,f
9295,Морис Фаббри,m
9296,Аэд мак Айнмерех,m
9297,Гай Светоний Паулин,m
9298,Ородалтис,m
9299,Гильом де Кабестань,m
9300,Джон Моубрей,m
9301,Педру I,m
9302,Фриних,m
9303,Фёдор Львович,m
9304,Ромуальд I,m
9305,Вала,m
9306,Лугвений,m
9307,Ульрик Манфред II,m
9308,Тимосфен,m
9309,Мефодий II,m
9310,Абу-ль-Фарадж Руни,m
9311,Орест Македонский,m
9312,Фома Кантакузин,m
9313,Ангус,m
9314,Сара-Теодора,m
9315,Пахомий Русан,m
9316,Эдмунд Стаффорд,m
9317,Тука-Тимур,m
9318,Катарина Карлсдоттер,f
9319,Йосеф Альбо,m
9320,Матильда Брауншвейг-Люнебургская,f
9321,Мария де Луна,f
9322,Гильом из Сен-Тьерри,m
9323,Чьеу Тхи Чинь,f
9324,Янус,m
9325,Клодий Помпеян,m
9326,Луций Турпилий Декстер,m
9327,Паоло Бозелли,m
9328,Рагнхильд Сигурдардоттир,f
9329,Ариперт II,m
9330,Арсиноя I,m
9331,Флавий Авит Мариниан,m
9332,Руф,m
9333,Полигнот,m
9334,Готфрид,m
9335,Конрад Виц,m
9336,Дональд II,m
9337,Ральф де Мортимер,m
9338,Маудуд ибн Масуд,m
9339,Поппея Сабина Старшая,f
9340,Гильом,m
9341,Афанасий Неаполитанский,m
9342,Джон Говард,m
9343,Гуго III де Бо,m
9344,Артаферн,m
9345,Иулиан Ле-Манский,m
9346,Стефан Комельский,m
9347,Джон Комин,m
9348,Бонна Люксембургская,f
9349,Шэнь Дао,m
9350,Михаил Перелешин,m
9351,Гас Брюле,m
9352,Ирён,m
9353,Домналл мак Аэдо,m
9354,Гай Целий Кальд,m
9355,Хартвиг I,m
9356,Компьюта Донцелла,f
9357,Дуарте Фернандес,m
9358,Павлин Аквилейский,m
9359,Абу Хафс ас-Сухраварди,m
9360,Гай Эруций Клар,m
9361,Сизинний,m
9362,Гай Косконий,m
9363,Ян Панноний,m
9364,Аббон II,m
9365,Император Коко,m
9366,Харальд II Серая Шкура,m
9367,Квинт Клелий Сикул,m
9368,Монинна,m
9369,Иоанн Цец,m
9370,Беренгария Наваррская,f
9371,Оголе-черби,m
9372,Чжао Мэнцзянь,m
9373,Агрестий,m
9374,Оттон VI,m
9375,Гун-цзун,m
9376,Адольф фон Текленбург,m
9377,Секст Юлий Африкан,m
9378,Эльдвульф,m
9379,Малику I,m
9380,Киприан Галльский,m
9381,Руджеро Лауриа,m
9382,Тиль Колуп,m
9383,Фарон,m
9384,Ги Бургундский,m
9385,Ахмед Герай,m
9386,Кутукуй-хатун,f
9387,Фридрих II,m
9388,Исидор Пелусиотский,m
9389,Авл Семпроний Атратин,m
9390,Святополк Мешкович,m
9391,Лахес,m
9392,Бозон III де Ла Марш,m
9393,Антиох Стратиг,m
9394,Ярослав Ярополчич,m
9395,Конрад,m
9396,Публий Элий Лиг,m
9397,Афонсу Саншес,m
9398,Энгельберт II,m
9399,Иоганн III,m
9400,Лаодика Понтийская,m
9401,Фарсман IV,m
9402,Роджер Солсберийский,m
9403,Анарауд Гвалхкрун,m
9404,Юлиан Цабар,m
9405,Екатерина де Вандом,m
9406,Афонсу I Великий,m
9407,Давид,m
9408,Фавста Кизическая,f
9409,Герман Корнер,m
9410,Филота,m
9411,Марк Фульвий Петин,m
9412,Регинфрид,m
9413,Хетум III,m
9414,Нуру-д-дин аль-Хайсами,m
9415,Эгид Моносло,m
9416,Ахмед ибн Бувейх,m
9417,Гай Туллий Капитон Помпониан Плотий Фирм,m
9418,Луис Далмау,m
9419,Агриппин Александрийский,m
9420,Феодор II Палеолог,m
9421,Якопо ди Чоне,m
9422,Гай Квинкций Церт Публиций Марцелл,m
9423,Манко Капак,m
9424,Паоло Уччелло,m
9425,Доменико Буркьелло,m
9426,Ричард,m
9427,Квинт Попедий Силон,m
9428,Папак,m
9429,Махмуд Газневи,m
9430,Хосров III,m
9431,Изяслав Давыдович,m
9432,Феофано,f
9433,Жиль Пулен,m
9434,Рудольф II,m
9435,Целестин II,m
9436,Мария Степанская,f
9437,Доминик де Валь,m
9438,Иоанн III,m
9439,Егор Цукато,m
9440,Маурицио Гальбайо,m
9441,Оттон III,m
9442,Сиконульф,m
9443,Альберик де Юмбер,m
9444,Луций Аквилий Корв,m
9445,Глеб Всеславич,m
9446,Гиппарх,m
9447,Тереза Португальская,f
9448,Жан де Клермон,m
9449,Ненний,m
9450,Гармодий и Аристогитон,m
9451,Архидам I,m
9452,Молон,m
9453,Иоанн Дука,m
9454,Тит Ромилий Рок Ватикан,m
9455,Пиррон,m
9456,Освальд Вустерский,m
9457,Гульельмо Фиески,m
9458,Аристомен,m
9459,Пань Юэ,m
9460,Рейнальд III,m
9461,Доменико Леоне,m
9462,Лохланн,m
9463,Суньер I,m
9464,Ишпуини,m
9465,Рожер IV,m
9466,Гай Марий Викторин,m
9467,Уолтер Комин,m
9468,Пайаний,m
9469,Грифид ап Гвенвинвин,m
9470,Энгельберт III,m
9471,Раймонд Беренгер Анжуйский,m
9472,Пелайо,m
9473,Виссарион Никейский,m
9474,Тит Приферний Пет,m
9475,Агбарджин-джинон,m
9476,Аристид Милетский,m
9477,Джон Кобем,m
9478,Гвинлиу Бородатый,m
9479,Узун Хасан,m
9480,Пиаттино Пиатти,m
9481,Баян I,m
9482,Ликарио,m
9483,Тит Квинкций Криспин Валериан,m
9484,Юлий Сабин,m
9485,Томмазо де Алени,m
9486,Феодор II,m
9487,Иоанн Эпифанский,m
9488,Гней Корнелий Долабелла,m
9489,Даимберт Пизанский,m
9490,Кристофоро Ландино,m
9491,Хакон Магнуссон,m
9492,Кастеллоза,f
9493,Жоффруа,m
9494,Эйрик I Кровавая Секира,m
9495,Артаферн II,m
9496,Госфред III,m
9497,Луис де ла Серда,m
9498,Бурхард I фон Локкум,m
9499,Гамлиель VI,m
9500,Эвандр из Фокиды,m
9501,Елизавета Рудланская,f
9502,Вольфрам фон Эшенбах,m
9503,Мислав,m
9504,Жанна Дивион,f
9505,Бернардо Дадди,m
9506,Даоань,m
9507,Али Чапанов,m
9508,Вильгельм I,m
9509,Кинич-Ханаб-Пакаль II,m
9510,Барнаба Адорно,m
9511,Андрей Дашков,m
9512,Бриан Бретонский,m
9513,Бардо,m
9514,Марк Меций Целер,m
9515,Ибн Абу Исхак,m
9516,Убальдо Каччанемичи,m
9517,Сагдухт,m
9518,Доминатор Брешианский,m
9519,Джулиана Бернерс,f
9520,Иосиф Каспи,m
9521,Рожер V,m
9522,Ади ибн Мусафир,m
9523,Гистией,m
9524,Людвиг I Пфальц-Цвейбрюккенский,m
9525,Ся Гуй,m
9526,Казимир I Освенцимский,m
9527,Феофано,m
9528,Халиб,m
9529,Гай Копоний,m
9530,Коноган,m
9531,Аврелий Теодот,m
9532,Константин Контомит,m
9533,Гильом IV,m
9534,Элулай,m
9535,Ананда Махидон,m
9536,Константин Николаевич,m
9537,Иегуда бар-Илай,m
9538,Георгий Амируци,m
9539,Иво Штригель,m
9540,Гомер Византийский,m
9541,Вассиан,m
9542,Антиох,m
9543,Игорь Ольгович,m
9544,Бушар I де Бре,m
9545,Аль-Муайяд Шайх,m
9546,Джеральд Фицджеральд,m
9547,Эрик Рингссон,m
9548,Публий Пинарий Мамерцин Руф,m
9549,Шангуань Ваньэр,f
9550,Султан Валад,m
9551,Ибрахим ибн аль-Аглаб,m
9552,Леонардо II Токко,m
9553,Сервий Корнелий Сципион Сальвидиен Орфит,m
9554,Нейдхарт фон Ройенталь,m
9555,Ицхак бен Шмуэль из Дампьера,m
9556,Иван Иванович Малый,m
9557,Мардук-балашу-икби,m
9558,Мартин I,m
9559,Иллюмината из Тоди,f
9560,Татикий,m
9561,Эрик Рыжий,m
9562,Матье Анжуйский,m
9563,Сириан Александрийский,m
9564,Феликс из Комо,m
9565,Пасиан Барселонский,m
9566,Хильдегарда Бургундская,f
9567,Домициан II,m
9568,Шейх Джунейд,m
9569,Лу Бань,m
9570,Алиса Бретонская,f
9571,Лузий Квиет,m
9572,Гартнарт II,m
9573,Цюй Ю,m
9574,Каракалла,m
9575,Ранульф Фламбард,m
9576,Уильям Альдебург,m
9577,Григорий VI,m
9578,Билал ибн Рабах,m
9579,Иустин,m
9580,Бурхард,m
9581,Прокопий,m
9582,Чжиянь,m
9583,Филетер,m
9584,Хатидже Халиме-хатун,m
9585,Хильтруда,m
9586,Иоасаф I Кокка,m
9587,Ставракий,m
9588,Луций Тарутий Фирмиан,m
9589,Ибн Вахшия,m
9590,Спарадок,m
9591,Святая Розалия,f
9592,Гай Дуилий,m
9593,Артапанус Александрийский,m
9594,Гильом I де ла Рош,m
9595,Оденат,m
9596,Горгоп,m
9597,Радзивилл Остикович,m
9598,Кылыч-Арслан II,m
9599,Протадий,m
9600,Папий Иерапольский,m
9601,Грифид ап Кинген,m
9602,Гай Семпроний Атратин,m
9603,Джанибек,m
9604,Бонифаций,m
9605,Варнахар II,m
9606,Джованни Папарони,m
9607,Эдмунд Фицалан,m
9608,Лукцей Альбин,m
9609,Гелинанд из Фруамона,m
9610,Алан Дорвард,m
9611,Кылыч-Арслан I,m
9612,Жан де Бондоль,m
9613,Аристотель,m
9614,Го Чжэнь,m
9615,Гаспар де Кесада,m
9616,Деметрий Красивый,m
9617,Этьен II де Сансер,m
9618,Диоген из Тарса,m
9619,Син Сукчу,m
9620,Антиохида,f
9621,Ариобарзан I Филороман,m
9622,Оттон V,m
9623,Целестин II,m
9624,Мстислав Святополкович,m
9625,Евстратий Никейский,m
9626,Исидор Харакский,m
9627,Захария,m
9628,Фулькоальд,m
9629,Марко Барбариго,m
9630,Лев Фока Старший,m
9631,Луций Корнелий Латиниан,m
9632,Маймуна бинт аль-Харис,f
9633,Пьетро III Кандиано,m
9634,Селевк V Филометор,m
9635,Мухаммад аль-Фазари,m
9636,Гай Клавдий Марцелл,m
9637,Элиезер из Тука,m
9638,Савва Сторожевский,m
9639,Гюдмундур Арасон,m
9640,Ямато Такэру,m
9641,Екатерина Елизавета Брауншвейг-Люнебургская,f
9642,Лал-дэд,f
9643,Жорж Пелгримс,m
9644,Пётр,m
9645,Вишеслав,m
9646,Сульпиций Север,m
9647,Джованни,m
9648,Флоки Вильгердарсон,m
9649,Александр Пафлагонец,m
9650,Кадван ап Иаго,m
9651,Бертран III де Бо,m
9652,Готокудайдзи-но Садайдзин,m
9653,Мо-Хонок,m
9654,Евпл Катанский,m
9655,Барисан д’Ибелин,m
9656,Бржетислав II Младший,m
9657,Джон Тревиза,m
9658,Марк Валерий Волуз Максим,m
9659,Гилберт,m
9660,Симон I,m
9661,Луций Силий Дециан,m
9662,Аль-Мухтар ас-Сакафи,m
9663,Эльфледа из Уитби,m
9664,Стефан Мутимирович,m
9665,Фернанду II,m
9666,Кирилл Скифопольский,m
9667,Иоанн Зонара,m
9668,Льоке Юпанки,m
9669,Иннокентий,m
9670,Барурия,f
9671,Гуго де Вермандуа,m
9672,Вунибальд,m
9673,Ибн Шихаб аз-Зухри,m
9674,Константин Ласкарис,m
9675,Маффео Герарди,m
9676,Марк Кокцей Аниций Фауст Флавиан,m
9677,Обиццо I д’Эсте,m
9678,Арбогаст Младший,m
9679,Тит Менений Ланат,m
9680,Сицзянь Цзытань,m
9681,Абу Саид аль-Худри,m
9682,Император Дзюннин,m
9683,Джон Гастингс,m
9684,Святая Нина,m
9685,Харшаварман III,m
9686,Арибо,m
9687,Исаак Латиф,m
9688,Мезомед Критский,m
9689,Никифор Комнин,m
9690,12-й граф Уорик Томас де Бошан,m
9691,1-й граф Кланрикард Улик Берк,m
9692,Алексей III Ангел,m
9693,Иоанн XVII,m
9694,Леопольд III,m
9695,Филипп Монсеньор,m
9696,6-й граф Честер Ранульф де Блондевиль,m
9697,Бонифаций IV,m
9698,Джузджани,m
9699,Фернандо Мальоркский,m
9700,Дун Юэ,m
9701,Ухтред,m
9702,Публий Лициний Красс,m
9703,Иоанн Евхаитский,m
9704,Теодрик,m
