,entity,gender
15315,Jan Falkowski z Falkowa,m
15316,Antonín Brus z Mohelnice,m
15317,Kwadrat Apologeta,m
15318,Liang Na,m
15319,Hugon Green,m
15320,Jan Albrecht Hohenzollern,m
15321,Eliasz Pielgrzymowski,m
15322,Giovanni Battista Sammartini,m
15323,Mesih Pasza,m
15324,Biagio Marini,m
15325,Piotr III Wielki,m
15326,Eliasz Jan Łącki,m
15327,Madeleine Béjart,f
15328,Regina z Alezji,m
15329,Alphonse d’Ornano,m
15330,Sigebert III,m
15331,Feliks de Valois,m
15332,Bramantino,m
15333,Thomas Kantzow,m
15334,Robert Abbot,m
15335,Adolf V,m
15336,Święty Dygain,m
15337,Maria Komnena,m
15338,Edward Colman,m
15339,Maximilien de Béthune de Sully,m
15340,Elkanah Settle,m
15341,Al-Afdal Ali,m
15342,Sylwester Kretkowski,m
15343,Mustafa,m
15344,Dante Alighieri,m
15345,Lukullus,m
15346,Wojciech Izdebski,m
15347,Marek III,m
15348,Ansfryd,m
15349,Izaak Aaronowicz,m
15350,Giangiorgio Aldobrandini,m
15351,Posejdippos z Kassandrei,m
15352,Antoine de Bertrand,m
15353,Gnejusz Pompejusz Młodszy,m
15354,R.G. Wescott,m
15355,Ernest I Wyznawca,m
15356,Andrzej Frycz Modrzewski,m
15357,Mikołaj Mały ziębicki,m
15358,Jobst Hermann von Ilten,m
15359,Matthias Gallas,m
15360,Wojciech Janowicz Kłoczko,m
15361,Judyta z Disibodenbergu,m
15362,Świętosław Suronja,m
15363,Rebeka Tiktiner,m
15364,João Rodrigues,m
15365,Barnim VI,m
15366,Fortun Garces,m
15367,Jan I Dobry,m
15368,Grzegorz Bar Hebraeus,m
15369,Andronik Komnen,m
15370,Arnulf z Chocques,m
15371,Przecław Bachorza z Osięcin,m
15372,Musa al-Kazim,m
15373,Henryk II Święty,m
15374,Wouter Crabeth,m
15375,Nicolas Boileau,m
15376,Teodora Wielka Komnena,f
15377,Dionizjusz Dobry z Heraklei,m
15378,Janusz I Starszy,m
15379,Katarzyna Aragońska,f
15380,Dawid z Mirzyńca,m
15381,Arnoszt z Pardubic,m
15382,Ælfric,m
15383,Amico Agnifilo,m
15384,Marian Szkot,m
15385,Ferdynand Pawlikowski,m
15386,Marie d’Orléans,m
15387,Vimara Peres,m
15388,Abraham z Armenii,m
15389,Wawrzyniec z Canterbury,m
15390,W.J. Ross,m
15391,Virgilio Mazzocchi,m
15392,Sun Jian,m
15393,Apollonia Radermecher,f
15394,Lucy Walter,f
15395,Biruni,m
15396,Stratonika,f
15397,Gianfrancesco Poggio Bracciolini,m
15398,Fraates II,m
15399,Muhammad ibn Abbad al-Mutamid,m
15400,Klodia Pulchra,m
15401,Lodewijk de Vadder,m
15402,Manuel I Komnen,m
15403,Johann Wilhelm Neumayr von Ramsla,m
15404,Bernal Díaz del Castillo,m
15405,Ludolf König von Wattzau,m
15406,Piotr Aleksander Tarło,m
15407,Zhaoqing Wendeng,m
15408,Gatien de Courtilz de Sandras,m
15409,Edmund II,m
15410,Sebastian od Objawienia,m
15411,Władysław Denhoff,m
15412,Józef Maria Tomasi,m
15413,Teodor Mangafas,m
15414,Henry Norris,m
15415,Chryzogon,m
15416,Allart van Everdingen,m
15417,Wilhelm III Jasnowłosy,m
15418,Miranszah,m
15419,Gazela,m
15420,Mehmed II Zdobywca,m
15421,Muhammad an-Nasir,m
15422,Bertold I,m
15423,Paweł Petkow,m
15424,Witold Giedyminowic,m
15425,Arp Schnitger,m
15426,Agrippa d’Aubigné,m
15427,Pijal Pasza,m
15428,Wenekata I,m
15429,Marcantonio Franciotti,m
15430,Zofia Johansdotter Gyllenhielm,m
15431,Knut Eriksson,m
15432,Piotr z Villacreces,m
15433,Huizhao Qingyu,m
15434,Henryk VIII Wróbel,m
15435,Ilghazi,m
15436,Luiza Juliana Wittelsbach,f
15437,Henryk II,m
15438,Bernard Bartels,m
15439,Andrzej Mencel,m
15440,Antelm,m
15441,Robert Blake,m
15442,Henryk V Brzuchaty,m
15443,Melchior Wejher,m
15444,Maria Komnena,m
15445,Wacław Holly,m
15446,Stefan Gembicki,m
15447,Wojciech Męciński,m
15448,Barak-chan,m
15449,Emanuel Alvarez,m
15450,Juan Rizi,m
15451,Henryk XV Bawarski,m
15452,Tomasz Whitbread,m
15453,Jan Juwenalis Ancina,m
15454,Ruy López,m
15455,Igor Światosławowicz,m
15456,Michał Kociuba,m
15457,Zubajda bint Dżafar,m
15458,Jakubina Settesoli,f
15459,Ieyasu Tokugawa,m
15460,Antonio Vivarini,m
15461,Aleksy Branas,m
15462,Antonio Magliabecchi,m
15463,Gendun Gjaco,m
15464,Ummadha Citta,f
15465,Bardylis I,m
15466,Leopold II,m
15467,Daniel Voysin de la Noiraye,m
15468,Arnaud d’Aux,m
15469,Eufrazjusz,m
15470,Giovanni Battista Vitali,m
15471,Bela III,m
15472,Lelio Biscia,m
15473,Edred,m
15474,Elżbieta Aragońska,f
15475,Jerzy Joachim Retyk,m
15476,Giovanni Francesco Barbieri,m
15477,Domnion,m
15478,Awicebron,m
15479,Abraham ibn Daud,m
15480,Hanyue Fazang,m
15481,Piotr Cambiani,m
15482,Tarazjusz,m
15483,Wojciech z Kościoła,m
15484,Elżbieta Bogusławówna,m
15485,Albrecht Askańczyk,m
15486,Giovanni Maria Trabaci,m
15487,Wuzhu Wenxi,m
15488,Robert de Sablé,m
15489,Paweł Bernard,m
15490,Innocenzo del Bufalo-Cancellieri,m
15491,Małgorzata Lotaryńska,f
15492,Jan Jerzy Schwabe,m
15493,Maria de Molina,f
15494,Abraham Cowley,m
15495,Domenico Ghirlandaio,m
15496,Adam Turowski,m
15497,Nasr ibn Sajjar,m
15498,Licyniusz,m
15499,Marian Dyduszyński,m
15500,Tochtamysz,m
15501,Mieszko Mieszkowic,m
15502,Augustyn Grimaldi,m
15503,Abel z Reims,m
15504,Teodoryk Wielki,m
15505,Antoine de Ville,m
15506,Regnier de Graaf,m
15507,Konstantyn Dukas II,m
15508,Franciszek Yakichi,m
15509,Otto III,m
15510,Gaspar de Quiroga y Vela,m
15511,Janusz z Lubienia,m
15512,Stanisław Siemowit mazowiecki,m
15513,Wilhelmina Ernestyna Oldenburg,f
15514,Maciej z Różana,m
15515,Bożysława Przemyślidka,m
15516,Mikołaj Owen,m
15517,Georg von Braun,m
15518,Jeremiasz Falck,m
15519,Diego Ortiz,m
15520,Adam Burski,m
15521,Stanisław Kijak,m
15522,Przemysł inowrocławski,m
15523,Stefan Potocki,m
15524,Shunzhi,m
15525,Fryderyk,m
15526,Magdalena Wittelsbach,m
15527,Derdas II z Elimei,m
15528,Łukasz Górka,m
15529,Bartolomeo Avanzini,m
15530,Alessandro Borghi,m
15531,Alessandro Tassoni,m
15532,Daniel Pawłowski,m
15533,Herman,m
15534,Toribio Álvarez,m
15535,Bela II Ślepy,m
15536,Karol II Wittelsbach,m
15537,Johann Georg Wirsung,m
15538,Stanisław Tarnowski,m
15539,Maria Argyropoulina,m
15540,L. Hood,m
15541,Bahira,m
15542,Tommaso Ceva,m
15543,Ulryk von Teck,m
15544,Alessandro Scarlatti,m
15545,Étienne de Flacourt,m
15546,Annibale Orgas,m
15547,Mira Bai,m
15548,Piotr Kochanowski,m
15549,Wilhelm VI,m
15550,Alfons de la Cerda,m
15551,Andrea Vendramino,m
15552,Yoshizumi Ashikaga,m
15553,Garcia IV Odnowiciel,m
15554,Johan de Witt,m
15555,Anne Bonny,f
15556,Piotr Ludwik Borgia,m
15557,Jan Konarski,m
15558,Iljas al-Mawsuli,m
15559,Adolf VI,m
15560,Renald III,m
15561,François de La Varenne,m
15562,Dioklecjan,m
15563,Minerwina,f
15564,Fryderyk I Kłótnik,m
15565,Georgia pomorska,f
15566,Jan Tarnowski,m
15567,Jan Łowicki,m
15568,Atto Melani,m
15569,Rudolf von Neuenburg,m
15570,Ezzon,m
15571,Ludwik II brzeski,m
15572,Bartholomew de Badlesmere,m
15573,Odon II z Szampanii,m
15574,Jerzy Jonston,m
15575,Marten Jacobszoon Heemskerk van Veen,m
15576,Hezychiusz z Jerozolimy,m
15577,Hubert z Liège,m
15578,Piotr Praczlewicz,m
15579,Henry King,m
15580,Królewicz Marko,m
15581,Genshō,m
15582,Heinrich Füllstein,m
15583,Andrzej Odrowąż,m
15584,Henryk Sorbom,m
15585,Teofan Wyznawca,m
15586,Cyryl II,m
15587,Janez Svetokriški,m
15588,Neidhart von Reuenthal,m
15589,Teofano z Aten,m
15590,Wilhelm Kwiatkowski,m
15591,Baldwin II de Courtenay,m
15592,Tomasz ze Zbrudzewa,m
15593,Miyun Yuanwu,m
15594,Damaris Cudworth Masham,m
15595,Franciszek Goźliński,m
15596,Wilhelm V Wielki,m
15597,Wilhelm,m
15598,Fernando de Toledo Oropesa,m
15599,Luzzasco Luzzaschi,m
15600,Konrad I Spokojny,m
15601,Agnieszka z Montepulciano,f
15602,Sturla Þórðarson,m
15603,Francesco Contarini,m
15604,Samuel Stanisław Nadolski,m
15605,John Hawkins,m
15606,Wang Shimin,m
15607,Weronika Negroni,f
15608,Piotr II Bretoński,m
15609,Uda,m
15610,Handan Sultan,f
15611,Mateo Cerezo,m
15612,Lorenzo Valla,m
15613,Druzylla,m
15614,Przemysław I Noszak,m
15615,Daniel Speer,m
15616,Jean d’Orléans-Longueville,m
15617,Vittoria Colonna,m
15618,Łazarz I Starszy Henckel von Donnersmarck,m
15619,Iwan Młodszy,m
15620,Calico Jack,m
15621,Al-Afdal,m
15622,Warcisław IV,m
15623,Kwintus Cecyliusz Metellus Nepos Młodszy,m
15624,Iwanko,m
15625,Pieter Coecke van Aelst,m
15626,Feliks z Noli,m
15627,Dobrawa,f
15628,Renald z Châtillon,m
15629,Walerian Montelupi,m
15630,Tomasz Pickering,m
15631,Marcjan z Syrakuz,m
15632,Vitaliano Visconti,m
15633,Piotr Jakub Bronisz,m
15634,Jezus Justus,m
15635,Stefan Martini,m
15636,Władysław Pędziwol,m
15637,Beatrycze II d’Este,m
15638,Johan Filip Lemke,m
15639,Caspar Bartholin młodszy,m
15640,Jan ze Środy,m
15641,Filip V Antygonida,m
15642,Pema Lingpa,m
15643,Mahaut d’Artois,m
15644,Gwidon Cypryjski,m
15645,Maria Bartłomieja Bagnesi,f
15646,Renata Lotaryńska,f
15647,Odo z Cluny,m
15648,Marco Galli,m
15649,Jean Orry,m
15650,Tymoteusz z Konstantynopola,m
15651,Druzus Starszy,m
15652,Radu I,m
15653,Radagajs,m
15654,Amadeusz II Sabaudzki,m
15655,Maximilian Gandolph von Künburg,m
15656,John Wilkins,m
15657,Georg von Zedlitz-Neukirch,m
15658,Jan,m
15659,Ulryk II,m
15660,Radu Piękny,m
15661,Maciej Kwaśniewicz,m
15662,Karloman II,m
15663,Giovanni I Bentivoglio,m
15664,Eufrozyna Mścisławówna,f
15665,Antonio Calvi,m
15666,Ŭisang,m
15667,Terrier,m
15668,Robert Lacarrière,m
15669,Lucyliusz Bassus,m
15670,Qinglin Shiqian,m
15671,Yin Lihua,m
15672,Claude Matthy,m
15673,Paweł Aurelian,m
15674,Święta Olimpia,m
15675,John Grey,m
15676,Ariobarzanes II z Medii Atropatene,m
15677,Onjo,m
15678,Anna Łoska,f
15679,Michel de La Barre,m
15680,Dại Xả,m
15681,Thomas Savery,m
15682,Andrzej Firlej,m
15683,Nearchos,m
15684,Halina z Koryntu,m
15685,Sancho Prowansalski,m
15686,Hieronim z Pragi,m
15687,Leonardo I Tocco,m
15688,Mikołaj,m
15689,Uriel Górka,m
15690,Liu Ling,m
15691,Mojżesz Fiszel,m
15692,Acha,f
15693,Zengi,m
15694,Mieszko bytomski,m
15695,Dawid II Wielki Komnen,m
15696,Adam Mikołaj Sieniawski,m
15697,Edward Norwich,m
15698,Piotr z Klecia,m
15699,Guibert z Nogent,m
15700,Guido Pierleone,m
15701,Nikolaus Kirberger,m
15702,Katarzyna Skrzyńska,f
15703,Stefano Agostini,m
15704,Alipiusz z Tagasty,m
15705,Francesca Caccini,f
15706,Franciszek Blanco,m
15707,Louise Moillon,m
15708,Aurelia Kotta,m
15709,Cristóbal de Acuña,m
15710,Mahomet,m
15711,Giovanni Valentini,m
15712,Orazio Lancellotti,m
15713,Gentile da Fabriano,m
15714,Jean Malouel,m
15715,Teofil Prezbiter,m
15716,Gerard IV,m
15717,Święta Wibiana,f
15718,Kōmyō,m
15719,Sulajman Ibn Abd al-Malik,m
15720,Francesco Pignatelli,m
15721,Jan III,m
15722,Gesalek,m
15723,Piotr Adam Opaliński,m
15724,John Webster,m
15725,Barbara Radziwiłłówna,f
15726,Johann Heermann,m
15727,Albrecht Altdorfer,m
15728,Jan Ostroróg,m
15729,Herman de Clermont de Chastes,m
15730,Nabuchodonozor III,m
15731,Miguel López de Legazpi,m
15732,Jakob Prandtauer,m
15733,Al. Blachère,m
15734,Lauritz Nielssøn,m
15735,Tadeusz Maślak,m
15736,Johannes Cesaris,m
15737,Jan Stanisław Kątski,m
15738,Francis Bacon,m
15739,Pietro I Candiano,m
15740,Onufry,m
15741,John Robinson,m
15742,Mi Fei,m
15743,Sarkis Rizzi z Bkoufy,m
15744,Jerzy z Tyczyna,m
15745,Brzetysław,m
15746,Franciszek Leszczyński,m
15747,Henryk Hobgarski,m
15748,Ngô Quyền,m
15749,Carlo Grassi,m
15750,K’an Joy Chitam I,m
15751,Johannes Regis,m
15752,Agnieszka z Aislingen,m
15753,Jaromir Gebhart,m
15754,Otton de Vermandois,m
15755,Antoni z Napachania,m
15756,Han Aidi,m
15757,Andrzej Oporowski,m
15758,Zygfryd z Växjö,m
15759,Michael Drayton,m
15760,Gwido III ze Spoleto,m
15761,Filip Lotaryński,m
15762,Arnaud de Falguières,m
15763,Kokan Shiren,m
15764,Pedro de la Gasca,m
15765,Tomasz od św. Jacka,m
15766,Porfiriusz,m
15767,Ajtony,m
15768,Święty Abundiusz,m
15769,Fūgai Ekun,m
15770,Geoffroy Tory,m
15771,Baltazar Batory,m
15772,Piotr Lombard,m
15773,William Paterson,m
15774,Chrystian Ludwik I,f
15775,Wang,m
15776,Chen Hongshou,m
15777,Święty Hedda,m
15778,Jan Fenwick,m
15779,Wilhelm Clito,m
15780,Eberhard von Danckelman,m
15781,Fiodor Romodanowski,m
15782,Józef Nasi,m
15783,Antonio Stradivari,m
15784,Yves Nicolazic,m
15785,Hendrik Voes,m
15786,Wincenty Kadłubek,m
15787,Carlo Pio di Savoia,m
15788,Giacomo Antonio Morigia,m
15789,Marten van Valckenborch,m
15790,Ferdinando Fairfax,m
15791,Katarzyna Wazówna,f
15792,Kratinos,m
15793,Asa,m
15794,Erazm Otwinowski,m
15795,Iwan II Piękny,m
15796,Reczungpa,m
15797,Henryk VI von Rottenburg,m
15798,Rorgon II,m
15799,Tiedemann Giese,m
15800,Eberhard,m
15801,Michael Sattler,m
15802,Agapito Mosca,m
15803,Jakub Salès,m
15804,Pasquale Ottino,m
15805,Anzelm z Canterbury,m
15806,Jehuda Somi,m
15807,Herman I,m
15808,Leonard Gabriel Pociej,m
15809,Barbara Strozzi,f
15810,Baochi Jizong,m
15811,Robert Nanteuil,m
15812,Emine Gülbahar,f
15813,Konstantyn Loukites,m
15814,Maurus,m
15815,Arakel z Tebryzu,m
15816,Ambroży,m
15817,Jean-Baptiste Colbert,m
15818,Veronica Franco,m
15819,Rozyna Małgorzata von Eckenberg,f
15820,Mikołaj Tavelić,m
15821,Jan Eustachy von Westernach,m
15822,Jacques Amyot,m
15823,Michał de Aozaraza,m
15824,Agnieszka Tęczyńska,f
15825,Antoni,m
15826,Francisco Hernández de Córdoba,m
15827,Swaefred z Esseksu,m
15828,Ethelbert,m
15829,Florenci,m
15830,Michał Piekarski,m
15831,Stefan Gniech,m
15832,Adam Draski,m
15833,Zygmunt Nawratil,m
15834,Stanisław z Pawłowic,m
15835,András Wimmer,m
15836,Wardan Mamikonian,m
15837,Giuliano Cesarini,m
15838,Roger I,m
15839,Wilhelm z Noto,m
15840,Piotr Stoiński,m
15841,Fryderyk II Sycylijski,m
15842,Adolf,m
15843,Roksolana,f
15844,Mikołaj Luksemburski,m
15845,Eryk III Jagnię,m
15846,Burkhard von Weisbriach,m
15847,Piotr Artomiusz,m
15848,Sacrobosco,m
15849,Szakanda,m
15850,Neofit I,m
15851,Krystyna saska,f
15852,Ratold,m
15853,Franciszek II Sforza,m
15854,Fulvio della Corgna,m
15855,Fryderyk III z Saarwerden,m
15856,Rolpe Dordże,m
15857,Paul Peuerl,m
15858,William Brade,m
15859,Sygryda Wazówna,m
15860,Philippe Quentin,m
15861,Ferdynand Gonzaga,m
15862,Johann Kaspar Kerll,m
15863,Pey de Garros,m
15864,Remigiusz z Rouen,m
15865,Tejbir Bura,m
15866,Yoshiteru Ashikaga,m
15867,Esaias Reusner,m
15868,Giano Balli,m
15869,Gunter z Merseburga,m
15870,Erhard Schnepf,m
15871,Fryderyk II Bitny,m
15872,Dytryk IV,m
15873,Pascal Aho,m
15874,Barkuk,m
15875,Augustyn Wincenty Locci,m
15876,Aleksander Michał Łaszcz,m
15877,Tomé de Sousa,m
15878,Jerzy I brzeski,m
15879,Jan Godfryd Roesner,m
15880,Rudolf Corby,m
15881,Ruprecht I,m
15882,Wilhelm,m
15883,Thangtong Gjalpo,m
15884,Prusjasz II,m
15885,Totila,m
15886,Gnejusz Manliusz Wulson,m
15887,Fujiwara no Toshinari no musume,m
15888,Mikołaj Krzysztof Radziwiłł,m
15889,Abu Sa’id Abu’l-Khayr,m
15890,Dong Yuan,m
15891,Jan Kantakuzen,m
15892,Cyryl V,m
15893,Izabela z Villehardouin,m
15894,Jan Maria Bernardoni,m
15895,Sykstus ze Sieny,m
15896,Jan Skarbek,m
15897,Li Houzhu,m
15898,Lu You,m
15899,Matthäus Apelt,m
15900,Alessandro Valignano,m
15901,Jacques Cartier,m
15902,Konstanty Mrozowicki,m
15903,Mateusz Kohyōe,m
15904,Jan V zatorski,m
15905,Michał Puzyna,m
15906,Jacques-Bénigne Bossuet,m
15907,Simon Langham,m
15908,Skanderbeg,m
15909,Cornelis de Heem,m
15910,Anonim z Normandii,m
15911,Adolf Jan książę Pfalz-Zweibrücken,m
15912,Gwidon z Montpellier,m
15913,Fabio Olivieri,m
15914,Klara Žižić,m
15915,Antonio Possevino,m
15916,Nikolaus von Schönberg,m
15917,Julian,m
15918,Wincenty Granowski,m
15919,Amanitore,m
15920,Martin Chemnitz,m
15921,Giovanni Delfino,m
15922,Grzegorz Paweł z Brzezin,m
15923,Maksym Chryzoberges,m
15924,Giovanni Paolo Oliva,m
15925,Michał z Widawy herbu Awdaniec,m
15926,Bertwald z Canterbury,m
15927,Veli Mahmud Pasza,m
15928,Gnejusz Korneliusz Lentulus Augur,m
15929,Ismaʾil Ibn Sebüktigin,m
15930,Wu Wei,m
15931,Claudio Merulo,m
15932,Ottavio Rinuccini,m
15933,Konrad Babenberg,m
15934,Urban VIII,m
15935,Franciszek II Walezjusz,m
15936,Johann Bernhard von Maltzan,m
15937,Onsuri,m
15938,Antonin Pierozzi,m
15939,Gerdut,m
15940,Yan Hui,m
15941,Dytryk II z Moers,m
15942,Anastazy Rudnicki,m
15943,Wojciech Slaski,m
15944,Rupert Reński,m
15945,Henry Briggs,m
15946,Tomasz,m
15947,Appiusz Klaudiusz Pulcher,m
15948,Katarzyna Visconti,m
15949,Caspar Stein,m
15950,Krystian I Wettyn,m
15951,Tomasz I,m
15952,Joris van Son,m
15953,Maria z Mangup,m
15954,Śiwadźi,m
15955,Joachim II Hektor,m
15956,Cesare Maria Antonio Rasponi,m
15957,Jacopo Corsi,m
15958,Jean Duvergier de Hauranne,m
15959,Angelo Acciaioli,m
15960,Antonio Vallisneri,m
15961,Abraham von Dohna,m
15962,Ftia z Macedonii,f
15963,Joanna Maria Bonomo,m
15964,Magnus Henriksson,m
15965,Touzi Datong,m
15966,Juntoku,m
15967,Caoshan Benji,m
15968,Nikodem Łekiński,m
15969,Baldwin I Żelazne Ramię,m
15970,Ernest Wittelsbach,m
15971,Franciszek Rychłowski,m
15972,Tiantong Rujing,m
15973,Jakub Gembicki,m
15974,Józef Karo,m
15975,Beatrycze Portinari,m
15976,Sabina Wittelsbach,f
15977,Louis de Luxembourg,m
15978,Dimitrios Christopulos,m
15979,Borys Godunow,m
15980,Ryszard I Drengot,m
15981,Benedetto Accolti,m
15982,Silanion,m
15983,Xuanwang,m
15984,Henryk I Mocny,m
15985,Ludwik VIII,m
15986,Charles-Paris d’Orléans-Longueville,m
15987,Ruggiero di Lauria,m
15988,Katarzyna saska,f
15989,Eberhard Hänsel,m
15990,Ban Biao,m
15991,Hermann Billung,m
15992,Guillaume Le Vasseur de Beauplan,m
15993,Bona Sabaudzka,m
15994,Hipparchia,m
15995,Wawrzyniec Starnigiel,m
15996,Girolamo Recanati Capodiferro,m
15997,Klara Gambacorta,f
15998,Longaros,m
15999,Paweł III,m
16000,Fulko IV,m
16001,Mikołaj Budziszyn,m
16002,Nicholas Throckmorton,m
16003,Jonasz,m
16004,Giric,m
16005,Małgorzata Leijonhufvud,f
16006,Helena Antonia z Liège,m
16007,Adalbert z Magdeburga,m
16008,Francesco Negri,m
16009,Richard Crashaw,m
16010,Eulogiusz II,m
16011,Daniel Moskiewski,m
16012,Eudoksja Angelina,m
16013,Gytha z Wesseksu,f
16014,Herodiada,m
16015,Mariano Sozzini,m
16016,Wiland,m
16017,Cynibal,m
16018,Arefa Zatwornik,m
16019,Prospero Santacroce,m
16020,Kwintus Cecyliusz Metellus,m
16021,Emil Vambera,m
16022,Dirk Hartog,m
16023,Michał VIII Paleolog,m
16024,Ranuccio I Farnese,m
16025,Arses,m
16026,Balthasar van der Ast,m
16027,Jan z Turobina,m
16028,Aureliusz z Kartaginy,m
16029,Ryōgen,m
16030,Jakub II Cypryjski,m
16031,Gotfryd von Waldeck,m
16032,Konstantyn Angelos Dukas,m
16033,Huldrych Zwingli,m
16034,Jerzy II,m
16035,Stanisław Kołakowski,m
16036,Eryk I Zawsze Dobry,m
16037,Krzysztof z Łodygowa,m
16038,Berenguer,m
16039,Wulfred,m
16040,Asser,m
16041,Conan IV Młodszy,m
16042,João Fernandes,m
16043,Cosme Tura,m
16044,Andrzej Kościelecki,m
16045,Wacław Kinel,m
16046,Kiełcz,m
16047,Pedro Orrente,m
16048,Wilhelm Harcourt,m
16049,Albrecht II Askańczyk,m
16050,Christoph Bernhard,m
16051,Henryk z Rynarzewa,m
16052,Hayreddin,m
16053,Kasper Geshaw,m
16054,Huineng,m
16055,Benwenut z Gubbio,m
16056,Honoriusz,m
16057,Albert Wielki,m
16058,Beniamin,m
16059,Girolamo Seripando,m
16060,Yuezhou Qianfeng,m
16061,Fiodor I,m
16062,Galeazzo Alessi,m
16063,Bonifacy IV,m
16064,Pier Francesco Mola,m
16065,Metello Bichi,m
16066,Konrad I,m
16067,Sidney Godolphin,m
16068,Franciszek Aranha,m
16069,Teofil Olędzki,m
16070,Derick Baegert,m
16071,Piotr Firlej,m
16072,George Abbot,m
16073,Tomasz ze Štitnego,m
16074,Marcello Fogolino,m
16075,Antanas Jelenskas,m
16076,Bogusław II,m
16077,Elżbieta Habsburżanka,f
16078,Uppalawanna,m
16079,Helena,f
16080,Henryk I z Ortenburga,m
16081,Pierre Crozat,m
16082,Baldwin IV Trędowaty,m
16083,Milka Tadić Mijović,m
16084,Ferdynand Karol Gonzaga,m
16085,Stanisław Koniecpolski,m
16086,Flaminio Piatti,m
16087,Panfilo Castaldi,m
16088,Hans von Aachen,m
16089,Jan Amor Tarnowski,m
16090,Masakatsu Waka,m
16091,Olof Rudbeck starszy,m
16092,Aref Diab,m
16093,Jarosław I Mądry,m
16094,Robert II,m
16095,Emnilda słowiańska,f
16096,Stanisław Kieżgajło,m
16097,Makary z Aleksandrii,m
16098,Jowian,m
16099,Dong Zhuo,m
16100,Bernard Palissy,m
16101,Nikaja,f
16102,Zawisza z Falkenštejnu,m
16103,Erazm Kretkowski,m
16104,Jean Mabillon,m
16105,Abel,m
16106,Egill Skallagrímsson,m
16107,Archelaos I Macedoński,m
16108,Jadwiga Jagiellonka,f
16109,Magdalena Sibylla z Saksonii-Weißenfels,f
16110,Amastris,f
16111,Filip Hallstensson,m
16112,Thietmar z Merseburga,m
16113,Mikołaj z Gorzkowa,m
16114,Dorota,f
16115,Nicolas Grenon,m
16116,Fryderyk,m
16117,Lu Yu,m
16118,Jan I Tzimiskes,m
16119,Josefa de Óbidos,m
16120,William Gilbert,m
16121,Stanisław Falęcki,m
16122,Władysław II płocki,m
16123,Bermudo I Diakon,m
16124,Konstantyn Manasses,m
16125,Krystyna ze Stommeln,m
16126,Gryfina Halicka,f
16127,Charles de Ferriol,m
16128,Gian Giorgio Trissino,m
16129,Teodora z Arty,m
16130,Stefan Bidziński,m
16131,Harald Sinozęby,m
16132,Jan Niemira,m
16133,Jan de Baen,m
16134,David Origanus,m
16135,Herman IV,m
16136,Laura Martinozzi,f
16137,Jan Beaufort,m
16138,Ekken Kaibara,m
16139,Gao Ming,m
16140,Yoritsugu Kujō,m
16141,Bartłomiej Strobel,m
16142,Gottfried Wilhelm Leibniz,m
16143,John Wilbye,m
16144,Salwiusz,m
16145,Aleksander Myszczyński,m
16146,Leonard Calvert,m
16147,Henryk XI legnicki,m
16148,Oliwa z Anagni,f
16149,Rudolf Agricola młodszy,m
16150,Gabriel Słoński,m
16151,Gregorio Carelli,m
16152,Jorge Manuel Theotocópuli,m
16153,Manuel Paleolog,m
16154,Adrian Jansen,m
16155,Bartłomiej Misiałowicz,m
16156,Remigiusz z Reims,m
16157,Dragutin Dolanski,m
16158,Philippe de Monte,m
16159,Święty Amator,m
16160,Henryk Szkocki,m
16161,Ertmar Warcisławowic,m
16162,Karol X Gustaw,m
16163,Thomas Simonsson,m
16164,Gaspar Becerra,m
16165,Johann Bayer,m
16166,Anzelm,m
16167,José María de Caralt,m
16168,Rajmund VI z Tuluzy,m
16169,Filip II,m
16170,Mikołaj IV,m
16171,Hortensjusz Hortalus,m
16172,Salvidenus,m
16173,Matthew Locke,m
16174,Jan Jałmużnik,m
16175,Lavinia Fontana,m
16176,Marx Reichlich,m
16177,Krzysztof II,m
16178,Sŏngak Hyŏngmi,m
16179,Julia Maesa,m
16180,Marinus van Reymerswaele,m
16181,Adelajda,m
16182,Jifei Ruyi,m
16183,Hugo z Arles,m
16184,Agnès Sorel,f
16185,Mikołaj Borek-Gostyński,m
16186,János Forgách,m
16187,Orazio Mattei,m
16188,Piotr I Cypryjski,m
16189,Marian Sobolewski,m
16190,Robert de Ufford,m
16191,Crusino II Sommaripa,m
16192,Marin Cureau de La Chambre,m
16193,Marcantonio Borghese,m
16194,Małgorzata Bourgeoys,m
16195,Dżoczi,m
16196,Wilhelm III z Montferratu,m
16197,Maria van Riebeeck,m
16198,Jan,m
16199,Stanisław Kazanowski,m
16200,Antoni ze Stroncone,m
16201,Szymon I de Montfort,m
16202,Jan II z Nassau,m
16203,Fenenna kujawska,f
16204,Honoriusz z Canterbury,m
16205,Szenute z Atripe,m
16206,Adolf Raszowski,m
16207,Hugon V,m
16208,Agapit I,m
16209,Michał van Ballaert,m
16210,Anno II z Kolonii,m
16211,Ludwik Pekry,m
16212,Marcjan z Tortony,m
16213,Waleria Messalina,m
16214,Saumakos,m
16215,Lazar Dubs,m
16216,Jacopo Palma starszy,m
16217,Andrzej Czarnkowski,m
16218,Paweł Legendorf,m
16219,Piotr z Widawy,m
16220,Przybywoj,m
16221,Carlo Lurago,m
16222,Fritz Bucherer,m
16223,Jan Paleolog,m
16224,Konstantyn Paleolog,m
16225,Haymon z Faversham,m
16226,Neofit,m
16227,Denis Gaultier,m
16228,Guichard Joseph Duverney,m
16229,Grzegorz z Nazjanzu,m
