,entity,gender
10377,Григорій Дяченко,m
10378,Барбара Людвіжанка,f
10379,Сергій Ламтюгін,m
10380,Олександр Ісачов,m
10381,Адольф Совінський,m
10382,Павло Бляхін,m
10383,В'ячеслав Іваньков,m
10384,Тан Цзясюань,m
10385,Трауготт Гербер,m
10386,Оскар Калпакс,m
10387,Агнеса Богемська,m
10388,Віні Маас,m
10389,Крістіан Керн,m
10390,Олег Мельниченко,m
10391,Микола Заварзін,m
10392,Микола Матола,m
10393,Джордж Бінг,m
10394,Крістіан Данієль Раух,m
10395,Дмитро Афанасьєв,m
10396,Джон Стерджес,m
10397,Халіль Джебран,m
10398,Левон Мелкумов,m
10399,Доменіко Модуньйо,m
10400,Богдана Півненко,f
10401,Георгій Попов,m
10402,Ярослав Кравченко,m
10403,Павло Глоріозов,m
10404,Володимир Бобров,m
10405,Валентіна Кортезе,f
10406,Алескеров Намік Авяз-огли,m
10407,Карл Шмід,m
10408,Микита Осипов,m
10409,Геннадій Ладиженський,m
10410,Франческа Ло Ск'яво,m
10411,Сергій Чорний,m
10412,Владо Місайловський,m
10413,Бенджамін Зігріст,m
10414,Альфред Стігліц,m
10415,Елія Барсело,f
10416,Микола Логвиненко,m
10417,Євген Буслович,m
10418,Андрія Мохоровичич,m
10419,Іван Васюта,m
10420,Брежнєв Леонід Ілліч,m
10421,Мішель Роданж,m
10422,Майрон Боаду,m
10423,Орест Слєшинський,m
10424,Алекс Тремуліс,m
10425,Василь Конопацький,m
10426,Ігор Моїсєєв,m
10427,Шон Джонсон,f
10428,MistaJam,m
10429,Василь Божок,m
10430,Сергій Андрусенко,m
10431,Німа Сангай,m
10432,Василь Духота,m
10433,Мігель Анхель Алонсо,m
10434,Моше Черняк,m
10435,Майк Волтон,m
10436,Вадим Лозовий,m
10437,Ілля Малюшкін,m
10438,Корнел Хаваші,m
10439,Деріл Еванс,m
10440,Євген Гегечкорі,m
10441,Ізабела Арагонська,f
10442,Володимир Жарков,m
10443,Джон Лайдон,f
10444,Трайко Стойковський,m
10445,Дмитро Перепічка,m
10446,Валерій Васильєв,m
10447,Валентин Несін,m
10448,Іван Шаран,m
10449,Йозеф Гюгі,m
10450,Кавамото Тайдзо,m
10451,Рамзі Аль-Духамі,m
10452,Лі Сяося,m
10453,Ірвінг Крістол,m
10454,Боббі Траут,m
10455,Тентен,m
10456,Штеффен Фройнд,m
10457,Карой Балла,m
10458,Анук Веттер,m
10459,Мігель Анхель Діас,m
10460,Сергій Литвин,m
10461,Марія Розарія Омаджо,f
10462,Тетяна Сотнікова,f
10463,Норімацу Рука,f
10464,Володимир В'язівський,m
10465,Геннадій Блізнєцов,m
10466,Луї Каміль Маяр,m
10467,Казбек Кілов,m
10468,Шуджа ад-Даула,m
10469,Джеймс Трейнер,m
10470,Пол Мак-Джилліон,m
10471,Рафал Тшасковський,m
10472,Бен Зігмунд,m
10473,Анастасія Безай,f
10474,Олексій Павленко,m
10475,Олег Первомайський,m
10476,Оттмар Гіцфельд,m
10477,Любо Бенчич,m
10478,Утімура Кохей,m
10479,"Антоні Френсіс Наджент, 11-й граф Вестміт",m
10480,Аттіла Мештерхазі,m
10481,Чжао Тао,f
10482,Василь Пила,m
10483,Петро Смолічев,m
10484,Біллі Лідделл,m
10485,Ноа Ганіфін,m
10486,Жаклін дю Пре,f
10487,Анвар Юлгушев,m
10488,Каталін Лікіою,m
10489,Йоун Магнуссон,m
10490,Марія Кордонська,f
10491,Франц Драмех,m
10492,Берта Валеріус,m
10493,Богдан Завадка,m
10494,Осман Дуралієв,m
10495,Сергій Гвоздевич,m
10496,Еміль Гескі,m
10497,Іван Потрч,m
10498,Яна Брейхова,f
10499,Лауреано Антоніо Вілья Суарес,m
10500,Бальтасар Ідальго де Сіснерос,m
10501,Жорж Маршаль,m
10502,Ларс Маттссон,m
10503,Фуад Масум,m
10504,Ральф Меркле,m
10505,Денис Шевчук,m
10506,Арбен Джафері,m
10507,Катерина Дичка,f
10508,Ден Гайноут,m
10509,Ехсан Гаем Магамі,m
10510,Светозар Глігорич,m
10511,Йосиф Ковачев,m
10512,Конста Мякінен,m
10513,Кіша Бейкер,m
10514,Ігор Сєрий,m
10515,Волтер Лейтон Кларк,m
10516,Вадим Васютинський,m
10517,Валерій Кухар,m
10518,Руденко Іван Ілліч,m
10519,Весна Джирарді-Юркич,m
10520,Йозеф Голонка,m
10521,Віктор Кабаченко,m
10522,Яків Ткаченко,m
10523,Ганна Пархуць,f
10524,Нкосазана Дламіні-Зума,m
10525,Всеволод Кочетов,m
10526,Лео Комаров,m
10527,Микола Кащук,m
10528,Майкель Монтьєль,m
10529,Махмут Орхан,m
10530,Олександр Введенський,m
10531,Григорій Яковенко,m
10532,Олексій Наумов,m
10533,Йоан Авільський,m
10534,Ганс Рунемарк,m
10535,Каллінік,m
10536,Антоніо Яніґро,m
10537,Ґун Ліцзяо,m
10538,Віктор Бонч-Бруєвич,m
10539,Роберт Шаабан,m
10540,Костянтин Хабенський,m
10541,Айрін Данн,f
10542,Вацлав Єнджеєвич,m
10543,Євграф Дулуман,m
10544,Барбара Раш,f
10545,Єгоров Євген Павлович,m
10546,Біллі Гарріс,m
10547,Густав Генел,m
10548,Іван Сирватка,m
10549,Дмитро Іванісеня,m
10550,Георгій Волошинов,m
10551,Ольга Самусик,f
10552,Ольга Заботкіна,f
10553,Борис Сидорук,m
10554,Естебан Бургос,m
10555,Фелікс Ксенжарський,m
10556,Броніслав Павлевський,m
10557,Далай-лама XII,m
10558,Лі Ван Кліф,m
10559,Пау Торрес,m
10560,Іван Данькевич,m
10561,Арда Туран,m
10562,Ілайз Речічі,m
10563,Баландюк Антін,m
10564,Артурс Карашаускас,m
10565,Такасі Муракамі,m
10566,Якоб ван Кампен,m
10567,Петро Скарґа,m
10568,Георгій Буриченков,m
10569,Христо Никифоров,m
10570,Віктор Бистряков,m
10571,Девін Сетогучі,m
10572,Валерій Казаков,m
10573,Євгенія Назарук,f
10574,Аднан Аш-Шебат,m
10575,Михайло Юрій,m
10576,Адріан Лопес Альварес,m
10577,Ренд Пол,m
10578,Хуссейн Мухаммед Ершад,m
10579,Томас Наттолл,m
10580,Кароліна Матильда Шлезвіг-Гольштейн-Зондербург-Ауґустенбурзька,m
10581,Ангус Ганн,m
10582,Євген Демиденко,m
10583,Ракоці Дєрдь II,m
10584,Іван Яшин,m
10585,Карла Авелар,m
10586,Юрій Мархель,m
10587,Мануель Веласкес,m
10588,Теодорос Деліянніс,m
10589,Крістобаль Баленсьяга,m
10590,Флойд Робертсон,m
10591,Олександр Царенко,m
10592,Марек Гармулевич,m
10593,Олег Малашкевич,m
10594,Хулімар Авіла,m
10595,Томас Кінкейд,m
10596,Сагіда Рашитова,f
10597,Лі Чжон Ок,m
10598,Медді Боумен,m
10599,Стівен Да Коста,m
10600,Лоріна Камбурова,f
10601,Лупе Фуентес,f
10602,Каплистий Макар,m
10603,Предраг Штромар,m
10604,Віктор Фесечко,m
10605,Олександр Орленко,m
10606,Володимир Голунський,m
10607,Микола Глазков,m
10608,Алі Каялі,m
10609,Миколай,m
10610,Ізабелла Льовін,f
10611,Олексій Консовський,m
10612,Еусебіу,m
10613,Фредрік Лене,m
10614,Марат Мулашев,m
10615,Юстас Палецкіс,m
10616,Франсуа Тюро-Данжен,m
10617,Оганес Зардарян,m
10618,Каспер Щепковський,m
10619,Микола Данченко,m
10620,Домінік Біжота,m
10621,Полад Бюльбюль огли,f
10622,Карл Густав Бішоф,m
10623,Луї-Франсуа де Буфлер,m
10624,Григорій Малишевський,m
10625,Шань Сяона,m
10626,FKA twigs,m
10627,Джермейн Мейсон,m
10628,Сергій Чернишов,m
10629,Беньямін Бок,m
10630,Іван Бровко,m
10631,Леонардо де Деус,m
10632,Отто Бакенкелер,m
10633,Павло Курлов,m
10634,Уве Крістіансен,m
10635,Онур Киврак,m
10636,Первухіна Юлія,f
10637,Єва Майдел,f
10638,Ібрагім Тажиєв,m
10639,Фунатані Кейсуке,m
10640,Юрій Вороненко,m
10641,Андрій Єсипок,m
10642,Сергій Растєгаєв,m
10643,Павло Крушеван,m
10644,Rag'n'Bone Man,m
10645,Маргарита Карола Саксонська,f
10646,Чунаєв Расул Абакар-огли,m
10647,Віталій Чорний,m
10648,Гезер Стеннінг,m
10649,Тетяна Чернова,f
10650,Мар'ян Виснєський,m
10651,Абрам Абкін,m
10652,Сугавара Мімі,m
10653,Станіслав Павлович,m
10654,Аліна Макаренко,f
10655,Йовна Аллас,m
10656,Снєжина Петрова,f
10657,Лео ван дер Ельст,m
10658,Енді Фордгем,m
10659,Леонід Володимиров,m
10660,Олександр Трояновський,m
10661,Андреа Консільї,m
10662,Жанна Мина,f
10663,Юрій Хохлов,m
10664,Франц Ґрільпарцер,m
10665,Сергій Левченко,m
10666,Павло Книш,m
10667,Олександра Коляда,f
10668,Томас Берк,m
10669,Гаррі Кук,m
10670,Мікела Пач,f
10671,Аттіла Салаї,m
10672,Вассиян Юліян,m
10673,Джозеф Нельсон Роуз,m
10674,Олександр Кривошапко,m
10675,Мішель Салесс,m
10676,Каміль Грабара,m
10677,Кальман Міксат,m
10678,Славолюб Срнич,m
10679,Балаж Кішш,m
10680,Жозе Моурінью,m
10681,Уено Масае,f
10682,Стані Кемпомпо Нгангола,m
10683,Валентина Цербе-Несіна,f
10684,Ерік Ашурбеков,m
10685,Йосіда Кейсін,m
10686,Абдель-Азіз ібн Сауд,m
10687,Ернст Мулдашев,m
10688,Чарльз Гефферон,m
10689,Оллі Гійденсало,m
10690,Олександр Рибаков,m
10691,Михайло Карчміт,m
10692,Луїс Кері,m
10693,Хаміда Бармакі,m
10694,Станіслав Тюленєв,m
10695,Георгій Димитров,m
10696,Чон Лі Гьон,m
10697,Анатолій Ситников,m
10698,Кавіта Кришнамерті,f
10699,Лі Тхе Хо,m
10700,Сандра Мейсон,f
10701,Сергій Капранов,m
10702,Джо Моррелл,m
10703,Флорентин Петре,m
10704,Михайло Степаняк,m
10705,Тодор Стоянов Бурмов,m
10706,Антон Анчін,m
10707,Ірина Климова,f
10708,Болеслав Лесьмян,m
10709,Елвир Болич,f
10710,Євген Кадацький,m
10711,Леон Дюгі,m
10712,Богуміл Немечек,m
10713,Йоган Пауль ван Лімбурґ-Стірум,m
10714,Жан-Лоран Коше,m
10715,Фелікс Беймо,m
10716,Степан Гумінілович,m
10717,Алекс П'єтранджело,m
10718,Іван Лапкін,m
10719,Олег Романишин,m
10720,Ярослав Лесів,m
10721,Віктор Семененко,m
10722,Ґленн Еллер,m
10723,Ігнац Амадеюс Тедеско,m
10724,Марцін Столярський,m
10725,Лерінц Трітц,m
10726,Жуніньйо Пернамбукано,m
10727,Аріана Савалас,f
10728,Михайло Гусман,m
10729,Цимбала Степан,m
10730,Петро Велесик,m
10731,Фрідрік фон Бейст,m
10732,Родді Самбрано,m
10733,Фердинанд Манліхер,m
10734,Майк Лют,m
10735,Олександр Власов,m
10736,Сава Холодняк,m
10737,Олексій Баранов,m
10738,Енріке Роча,m
10739,Ганна Рудзька-Цибіс,f
10740,Хасеґава Юі,f
10741,Микола Ревуцький,m
10742,Маріян Соколовський,m
10743,Чеслав Дутка,m
10744,Андрій Герасименко,m
10745,Лариса Шепітько,f
10746,Олександр Овчаренко,m
10747,Степан Брикін,m
10748,Романо Матте,m
10749,Джон Сідні Маккейн,m
10750,Хосе Марті,m
10751,Ерік Олсон,m
10752,Єсьєль Моралес,m
10753,Хуан Франсіско Торрес,m
10754,Руслан Арсієнко,m
10755,Юрій Амбіцький,m
10756,Василь Зубак,m
10757,Радивой Петерлин,m
10758,Оскар Руджері,m
10759,Рибачек Михайло,m
10760,Борис Єльцин,m
10761,Пак Кьон Хун,m
10762,Лоуренс Кездан,m
10763,Педру Олівейра,m
10764,Андрій Артеменко,m
10765,Альберт Нейссер,f
10766,Золтан Балог,m
10767,Христіан Вольф,m
10768,Віктор Шестопалов,m
10769,Мануель Чоренс,m
10770,Вернер Марх,m
10771,Ольга Ягодкіна,f
10772,Нада Джуревска,f
10773,Зурабі Аласанія,m
10774,Саїд Моллаеї,m
10775,Петер Штрук,m
10776,Мустафа Саглам,m
10777,Марія Ісабель,m
10778,Микола Бойко,m
10779,Роберт Бернз,m
10780,Віталій Захаров,m
10781,Панайотіс Псоміадіс,m
10782,Кун Іветт Маньї,m
10783,Лідія Кутуля,f
10784,Джон Кемпбелл Браун,m
10785,Василь Лень,m
10786,Петро Бевза,m
10787,Герберт Персівал Джеймс Маршалл,m
10788,Михайло Заславський,m
10789,Володимир,m
10790,Ганс Йоран Перссон,f
10791,Аркадій Гайдар,m
10792,Марчелло Пера,m
10793,Андрій Середа,m
10794,Марія Кондратюк,f
10795,Міядзакі Хаяо,m
10796,Саєнко Іван Іванович,m
10797,Зюхтю Мюрідоглу,m
10798,Іван Коробов,m
10799,Павло Больбот,m
10800,Василь Кондратюк,m
10801,Наум Шафер,m
10802,Оскар Ляске,m
10803,Гнат Галька,m
10804,Юрій Пасхалін,m
10805,Микола Бабенко,m
10806,Февзі Мамутов,m
10807,Марек Едельман,m
10808,Джеррі Грей,m
10809,Сайан Саня,m
10810,Надін Шах,m
10811,Андрій Ромадановський,m
10812,Микола Дупляк,m
10813,Катя Кіппінг,f
10814,Антон Яшков,m
10815,Юп Бевінг,m
10816,Йосип Герасимович,m
10817,Василь Дмитрук,m
10818,Володимир Пономаренко,m
10819,Валерій Пекар,m
10820,Неллі Павлова,f
10821,Володимир Лещенко,m
10822,Фердинанд Гізе,m
10823,Ріхард Вендлер,m
10824,Андрій Теперик,m
10825,Олег Яковлев,m
10826,Григорій Дехтяр,m
10827,Дмитро Япаров,m
10828,Ніна Сублатті,f
10829,Марія Брауншвейг-Вольфенбюттельська,f
10830,Дмитро Піхно,m
10831,Віві Лоран-Текхолм,f
10832,Юрій Вернидуб,m
10833,Марія Курсова,f
10834,Ірлявський Іван,m
10835,Axel,m
10836,Левенте Фюреді,m
10837,Айдин Їлмаз,m
10838,Джозеф Ерлангер,m
10839,Боббі Блісс,f
10840,Хоакін Хосе Мельгарехо,m
10841,Роберт Стерлінг Ярд,m
10842,Рутина Веслі,f
10843,Тетяна Горб,f
10844,Ерік Перссон,m
10845,Возний Андрій Петрович,m
10846,Василь Шашалевич,m
10847,Павло Філонов,m
10848,Ігор П'ятківський,m
10849,Сергій Белей,m
10850,Михайло Мойсеєв,m
10851,Таюне,f
10852,Федеріко Картабіа,m
10853,Вальтер Перес,m
10854,Ізраїль Верцман,m
10855,Саша Вуянич,m
10856,Яна Оробейко,f
10857,Рабій Юліян,m
10858,Іван Ґеорґов,m
10859,Любов Віролайнен,f
10860,Василь Олійник,m
10861,Танака Хідеміцу,m
10862,Брук Соломон Ілліч,m
10863,Меттью Ліллард,m
10864,Павло Кулаков,m
10865,Роб Вільямс,m
10866,Анастасія Гучок,f
10867,Царевна Миладинова,f
10868,Ігор Харківщенко,m
10869,Доменіко Морфео,m
10870,Такамаса Абіко,m
10871,Кнут Нордаль,m
10872,Раїса Волколупова,f
10873,Андрій Донець,m
10874,Степан Посацький,m
10875,Василь Пилип'юк,m
10876,Серхіо Перес,m
10877,Геннадій Новицький,m
10878,Теона Босташвілі,m
10879,Трейсі Кемерон,m
10880,Кортні Ходжес,m
10881,Володимир Венгеров,m
10882,Едвард Мартін,m
10883,Павліна Станчева,f
10884,Василь Джаман,m
10885,Гойко Качар,m
10886,Ніна Анісимова,f
10887,Максим Івко,m
10888,Енріко Вейнгарде,m
10889,Макар Тихомиров,m
10890,Віктор Фомін,m
10891,Франц Моранді,m
10892,Стеван Рачич,m
10893,Валерій Радько,m
10894,Кріс Саймон,m
10895,Йозеф Абель,m
10896,Савич Маркович Штедімлія,m
10897,Самвел Данієлян,m
10898,Петро Топчій,m
10899,Юрій Царик,m
10900,Даніель Обайтек,m
10901,Владлен Юрченко,m
10902,Ольга Волощук,f
10903,Максим Кременчуцький,m
10904,В'ячеслав Будзиновський,m
10905,Панас Карабіневич,m
10906,Елізабет Петц,f
10907,Вернер Ольк,m
10908,Петро Халупенко,m
10909,Надя Даабусова,m
10910,Азалія Ілімбетова,f
10911,Ер'ян Оухтерлоні,m
10912,Валерій Гнатенко,m
10913,Адам Федерічі,m
10914,Лариса Савицька,f
10915,Наталія Непийвода,f
10916,Пйотр Жила,m
10917,Мішель Валуа,f
10918,Жуан Сілвейра дос Сантос,m
10919,Валентина Смаль,f
10920,Сє Сінфан,f
10921,Маргарита Саксокобурготська,m
10922,Боббі Голик,m
10923,Дмитро Парахонько,m
10924,Володимир Лисенко,m
10925,Ферзан Озпетек,m
10926,Валерій Карібов,m
10927,Шон Берк,m
10928,Мартін Йол,m
10929,Валерій Мельник,m
10930,Олександр Серафимович,m
10931,Павло Снурніцин,m
10932,Анжела Кравченко,f
10933,Чарльз Басс,m
10934,Володимир Морський,m
10935,Здравко Марич,m
10936,Сергій Баштан,m
10937,В'ячеслав Демиденко,m
10938,Арчі Мейо,m
10939,Стен Пірсон,m
10940,Димитрій,m
10941,Рене де Курбієр,m
10942,Бернгард Грізе,m
10943,Сергій Надал,m
10944,Петер Левенкрандс,m
10945,Юлія Черней,f
10946,Віталій Бахмут,m
10947,Антон Грнко,m
10948,Антон Паннекук,m
10949,Михайло Сіренко,m
10950,Даніель Мандзато,m
10951,Панас Рогович,m
10952,Софія Йованович,m
10953,Йозеф Вагнер,m
10954,Натан Щаранський,m
10955,Юрій Рудченко,m
10956,Катажина Гоздек,f
10957,Віталій Цимбалюк,m
10958,Василь Кіселичник,m
10959,Йоган Торбеке,m
10960,Джордан Ледд,f
10961,Андрій Шибко,m
10962,Ельза Мартінеллі,f
10963,Йоахім Франце,m
10964,Отар Меґвінетухуцесі,m
10965,Пак Чхун Хун,m
10966,Річард Фостер Бейкер,m
10967,Світлана Підопригора,f
10968,Олександр Коробко,m
10969,Конон Лисенко,m
10970,Раян Еляль,m
10971,Іван Горовий,m
10972,Станіслав Толчин,m
10973,Остін Вотсон,m
10974,Володимир Лукашук,m
10975,Пабло Касадо,m
10976,Стефано Черіоні,m
10977,Іван Бабушкін,m
10978,Амріта Шер-Гіл,f
10979,Колін О'Донох'ю,m
10980,Юрій Сугак,m
10981,Ронда Роузі,f
10982,Леонід Юзьков,m
10983,Цзан Цзялян,m
10984,Василь Бардачевський,m
10985,Сергій Драгомарецький,m
10986,Джозефін Галл,f
10987,Валерій Руттер,m
10988,У Тан,m
10989,Дмитро Полєвий,m
10990,Людвіґ Якобовський,m
10991,Александар Косорич,m
10992,Ковальчук Олександр Іванович,m
10993,Аеліта Андре,f
10994,Пауль Шеербарт,m
10995,Олександр Фоменко,m
10996,Веніамін Баснер,m
10997,П'єтро Грассо,m
10998,Вальтер Бремер,m
10999,Євгенія Ліньова,f
11000,Біллі Армстронг,m
11001,Густав цу Зайн-Віттгенштайн-Берлебург,m
11002,Ентоні Стюарт,m
11003,Павло Полуектов,m
11004,Євген Пастернак,m
11005,Валентин Бунов,m
11006,Оскаріно Коста Сілва,m
11007,Кароліне-Оффіґстад Кноттен,m
11008,Івиця Пирич,m
11009,Ахмат Лутфуллін,m
11010,Володимир Євінтов,m
11011,Микола Бобриєвич,m
11012,Крістін Лагард,f
11013,Джон Гоуп Франклін,m
11014,Тимофій Левчук,m
11015,Амадей IX,m
11016,Павло Кнорре,m
11017,Франсуа Ґей,m
11018,Катерина Миклашевич,f
11019,Віталій Яловенко,m
11020,Артурс Плезнієкс,m
11021,Катерина Ларіонова,f
11022,Масловський Осип,m
11023,Асен Цанков,m
11024,Оксана Кісь,f
11025,Сергій Радевич,m
11026,Симон Маріус,m
11027,Наталія Довгалюк,f
11028,Ван Цзяо,f
11029,Доллі Партон,f
11030,Джей Расселл,m
11031,Людмила Савельєва,f
11032,Бернард Стенлі Білк,m
11033,Ольга Макеєва,f
11034,Тіяна Дапчевич,f
11035,Чарльз Олстон Коллінз,m
11036,Олександр Половцев,m
11037,Метт Бевін,m
11038,Алекс Макліш,m
11039,Микола Невеселий,m
11040,Сілья Канерва,m
11041,Жуан Маріу,m
11042,Євген Кузнєцов,m
11043,Везіан Жан-Поль Клод,m
11044,Грег Брітц,m
11045,Мікаіль Маден,m
11046,Марлі Діаш,f
11047,Таша Рейн,f
11048,Андрес Баланта,m
11049,Енріке Мекінг,m
11050,Кенні Джекетт,m
11051,Сергій Дубов,m
11052,Іван Богатир,m
11053,Василь Капінос,m
11054,Людвіг Ойген,m
11055,Олександр Трайдук,m
11056,Валя Дудич Лупеску,f
11057,Бесард Сабович,m
11058,Вадим Царінний,m
11059,Георгіца Штефан,m
11060,Франтішек Крайняк,m
11061,Араїк Геворгян,m
11062,Еміль Вахек,m
11063,Дзиґа Вертов,m
11064,Антуан Мартель,m
11065,Йожеф Моравець,m
11066,Сенді Рінальдо,m
11067,Ніколас Волтерс,m
11068,"Луї-Антуан дю Плессі, герцог де Рішельє",m
11069,Нікіта Пабло,m
11070,Люк Граймс,m
11071,До Миой,m
11072,Саломея Арешян,f
11073,Йосип Абрам,m
11074,Бахрам Маваддат,m
11075,Тихомир Орешкович,m
11076,Василь Немирович-Данченко,m
11077,Тьяго Куріно,m
11078,Всеволод Столєтов,m
11079,Анатолій Коршунов,m
11080,Фредерік Єйтс,m
11081,Ященко Володимир Ілліч,f
11082,Карл Август Енгельгардт,m
11083,Ніна Волохіна-Міляєва,f
11084,Ненсі Гіббс,f
11085,Віталій Шишов,m
11086,Бет Гарт,f
11087,Олександр Файнциммер,m
11088,Сергій Баглай,m
11089,Хуан Кінтеро,m
11090,Збіґнєв Рау,m
11091,Джоаш Оньянго,m
11092,Беатріс Гікс,f
11093,Сангуле Ламізана,m
11094,Іван Сиромолотний,m
11095,Віталій Полтавський,m
11096,Степан Мельничук,m
11097,Олександр Євтушок,m
11098,Крістал Лоу,f
11099,Володимир Сергєєв,m
11100,Донна Рід,f
11101,Олександра Бурбело,f
11102,Франсуа-Марі де Брой,m
11103,Альваріто,m
11104,Ростислав Горецький,m
11105,Анатолій Загородній,m
11106,Штефан Лубі,m
11107,Владислав Сухомлинов,m
11108,Паскаль Аффі Н'Гессан,m
11109,Ігор Малишевський,m
11110,Ісаак Жог,m
11111,Лора Робсон,m
11112,Елдер Лопеш,m
11113,Зайга Янсоне,m
11114,Горимир Чорний,m
11115,Юлія Казарінова,f
11116,Євген Шапошников,m
11117,Денніс Аого,m
11118,Ніна Рамішвілі,f
11119,Самуель Мбугуа,m
11120,Юхан Аавік,m
11121,Джячінто Шелсі,m
11122,Том Рімі,m
11123,Соломон Єгіазаров,m
11124,Олександр Співак,m
11125,Ростислав Тарануха,m
11126,Микола Вервега,m
11127,Нікола Кохлан,f
11128,Василь Француз,m
11129,Ромуальд Траугутт,m
11130,Дженні Нілссон,f
11131,Дейв Грол,m
11132,Олександр Галаченко,m
11133,Володимир Микита,m
11134,Василь Греченко,m
11135,Кирило Полховський,m
11136,Рогер Юнг,m
11137,Ганна Тетер,m
11138,Денніс Гастерт,m
11139,Микола Скиба,m
11140,Дан Цолер,m
11141,Петро Король,m
11142,Рукая Махамане,m
11143,Нада Мурганич,f
11144,Свен Рюделль,m
11145,Денисенко Ніна,m
11146,Лео Буржо,m
11147,Лі На Ле,m
11148,Даутцен Крус,m
11149,Крістофер Да Граса,m
11150,Юрій Комар,m
11151,Капучіне,f
11152,Єспер Даланд,m
11153,Василь Войцехович,m
11154,Валерій Саблін,m
11155,Оксана Прокоф'єва,f
11156,Тетяна Ковалевська,f
11157,Йосип Магомет,m
11158,Хасан Назар,m
11159,Ольга Ткачук,f
11160,Джерод Арройо,m
11161,Пол Аллен,m
11162,Девід Макферсон,m
11163,Сергій Гранкін,m
11164,Анатолій Бархатов,m
11165,Василь Колісник,m
11166,Варивода Антін,m
11167,Ганна Плотіцина,f
11168,Степан Нижанківський,m
11169,Ольга Лихогляд,f
11170,Джевад Карахасан,m
11171,Марія Теловата,f
11172,Іштван Шандор,m
11173,Баркат Гурад Амаду,m
11174,Валерій Плохій,m
11175,Василь Власенко,m
11176,Вальтер Віїтала,f
11177,Євгеній Белич,m
11178,Акош Кальмар,m
11179,Юрій Рибак,m
11180,Деніел Кемпбелл,f
11181,Даніель Даварі,m
11182,Петра Беле,m
11183,Шейн Келлі,m
11184,Ніколас Орешко,m
11185,Ніколя Козза,m
11186,Євген Старіков,m
11187,Євген Загданський,m
11188,Пак Хан Со,m
11189,Кадір Місіроглу,m
11190,Ранко Деспотович,f
11191,Василь Попадюк,m
11192,Вікторія Сасонкіна,m
11193,Дмитро,m
11194,Мехді Тахрат,m
11195,Дельфо Белліні,m
11196,Гошо Гінчев,m
11197,Володимир Любименко,m
11198,Євген Бодров,m
11199,Валерій Нижник,m
11200,Ольга Іваницька,f
11201,Ед Весткотт,m
11202,Нго Дінь Дьєм,m
11203,Афузов Тохтар,m
11204,Марек Гласко,m
11205,Альфія Авзалова,f
11206,Переверзєв Василь,m
11207,Юрій Бандажевський,m
11208,Марія Тереза Браганса,m
11209,Оксана Река,f
11210,Жанна Лозумирська,f
11211,Анатолій Толстоухов,m
11212,Стів Стонтон,m
11213,Туре Келлер,m
11214,Томас Гольмстрем,m
11215,Луїс Едуардо Шмідт,m
11216,Фрідріх Штефан,m
11217,Григорій Шупик,m
11218,Роман Струтинський,m
11219,Роман Нітченко,m
11220,Василь Русин,m
11221,Анатолій Ніколаєв,m
11222,Лайош Шимонкаї,m
11223,Стід Мальбранк,m
11224,Михайло Сич,m
11225,Михайло Пашечко,m
11226,Гао Фен,f
11227,Ян Балабан,m
11228,Володимир Трофимов,m
11229,Віктор Борщевський,m
11230,Домініка Штандера,m
11231,Анна Марія Сольмс-Зонненвальдська,f
11232,Марко Пігоссі,m
11233,Кязімова Айгюн Алескер-кизи,f
11234,Пол Роберт Магочі,m
11235,Віктор Максименко,m
11236,Костянтин Градополов,m
11237,Анна-Мая Генрикссон,f
11238,Есмаел Гонсалвеш,m
11239,Андрій Бурдіян,m
11240,Василь Афанасьєв,m
11241,Дмитро Поляков,m
11242,Верн Троєр,m
11243,Ілля Ісупов,m
11244,Яссер Абубакар,m
11245,Пітер Денг,m
11246,Лі Зельдін,m
11247,Абдалмумін-хан,m
11248,Лукреція Мотт,f
11249,Ігор Алексєєв,m
11250,Федір Хилько,m
11251,Нестор Гупан,m
11252,Руте Сталілюнайте,f
11253,Антоніо Рукавина,m
11254,Енджел Олсен,m
11255,Марія Олексіївна,m
11256,Матіас Джоджі,m
11257,Данні Гусен,m
11258,Олексій Конончук,m
11259,Аркадій Аріс,m
11260,Василь Уліско,m
11261,Лайл і Ерік Менендеси,m
11262,Дороті Макардл,m
11263,Гівін Кієнг,m
11264,Осман Олджай,m
11265,Олег Костюченко,m
11266,Валерій Баринов,m
11267,Ніна Копйова,f
11268,Максим Горбач,m
11269,Владислав Ігнатьєв,m
11270,Хакім Оладжувон,m
11271,Наталя Земна,f
11272,Константій Зелінський,m
11273,Марта Фєдіна,f
11274,Герман Герінг,m
11275,Василь Греба,m
11276,Вадим Євсєєв,m
11277,Скотт Кінг,m
11278,Джованні Барале,m
11279,Ґорелла Ґорі,f
11280,Володимир Драновський,m
11281,Володимир Сніжний,m
11282,Джуліан Сендз,m
11283,Зінаїда Луценко,f
11284,Наташа Деметріу,f
11285,Веніті,f
11286,Заур Смирнов,m
11287,Ярина Цимбал,f
11288,Куаутемок Бланко,m
11289,Адольф Зінцінгер,m
11290,Райнер Штагель,m
11291,Шарль Баллі,m
11292,Костянтин Петряєв,m
11293,Жером Тома,m
11294,Василь Аксенин,m
11295,Оно Сьохей,m
11296,Олександр Василевський,m
11297,Антін Каковський,m
11298,Ярослав Процак,m
11299,Ошин,m
11300,Василь Кардаш,m
11301,Маркас Зінґеріс,m
11302,Ганс Сельє,m
