,entity,gender
15829,Майсей Тэйф,m
15830,Павел Свін’ін,m
15831,Рафал Слізень,m
15832,Шарль Рышэ,m
15833,Абрам Кроль,m
15834,Тэабальд фон Бэтман-Гольвег,m
15835,Ефрасіння Бондарава,f
15836,Пётр Уластовіц,m
15837,Соф’я Яблонская,f
15838,Сяргей Ракіта,m
15839,Атыла Ёжэф,m
15840,Мікалай Францішак Агінскі,m
15841,Эдыт Сёдэргран,f
15842,Чцібар,m
15843,Анры Русо,m
15844,Роке Гастон Маспалі,m
15845,Ядвіга Машынская-Гельтман,f
15846,Бернардзіна Фунгаі,m
15847,Алесь Мілюць,m
15848,Клеменцыя Венгерская,f
15849,Станіслаў Лясковіч,m
15850,Георгій Башарын,m
15851,Валянцін Муратаў,m
15852,Фёдар Апраксін,m
15853,Барыс Мейлах,m
15854,Сцяпан Арцёменка,m
15855,Яфрэм Сакалоў,m
15856,Леанід Галяк,m
15857,Сафія Валадараўна,m
15858,Ялегі Пранціш Вуль,m
15859,Іван Жалтоўскі,m
15860,Іван Зайцаў,m
15861,Роберт Джон Мак-Клур,m
15862,Янка Кудрук,m
15863,Элкано Гальдштэйн,m
15864,Віктар Ялатаў,m
15865,Ян Цзэнсінь,m
15866,Генрых VII Гогенштаўфен,m
15867,Жан-Поль Марат,m
15868,Георгій Барыкін,m
15869,Габрыэль Грубер,m
15870,Раду I,m
15871,Яўстах Каятан Сапега,m
15872,Ян Дубіцкі,m
15873,Клаўдзій,m
15874,Томас Стэрнз Эліят,m
15875,Ізраіль Басаў,m
15876,Вячаслаў Краскоўскі,m
15877,Эліазар Гельштэйн,m
15878,Уільям Чамберс,m
15879,Адам Багдановіч,m
15880,Гізела Бургундская,f
15881,Янка Рымдзёнак,m
15882,Канстанцін Заслонаў,m
15883,Рубен Мамулян,m
15884,Генрых фон Туна,m
15885,Мустафа IV,m
15886,Лола Флорэс,m
15887,Эбігейл Адамс,m
15888,Мікалай Валковіч,m
15889,Мікалай Сушчэўскі,m
15890,Фёдар Бельскі,m
15891,Эрык Лемінг,m
15892,Іеранім Убарэвіч,m
15893,Монтэ Блю,m
15894,Ян Уладзіслаў Бжастоўскі,m
15895,Георгій Светашаў,m
15896,Уільям Лернд Марсі,m
15897,Тэрэза Камф,m
15898,Генры Мортан Стэнлі,m
15899,Ціт Лівій,m
15900,Рыгор Сідарок,m
15901,Аркадзь Райкін,m
15902,Цімур-хан,m
15903,Іосіф Беластоцкі,m
15904,Яўген Бугаёў,m
15905,Георг Вільгельм Фрыдрых Гегель,m
15906,Гіяні Заіл Сінгх,m
15907,Энвер Галім,m
15908,Леў Ільін,m
15909,Ліён Фейхтвангер,m
15910,Пётр Лісіцын,m
15911,Міхаіл Аверын,m
15912,Вера Дзеева,f
15913,Мухашат Шаіпаў,m
15914,Міхаіл Кацар,m
15915,Мяфодзій I ,m
15916,Б’ёрнсцернэ Б’ёрнсан,m
15917,Ян Гамарнік,m
15918,Вайніслаў Казімір Лада-Заблоцкі,m
15919,Фёдар Іваноў,m
15920,Цвітан Галіч,m
15921,Льюіс Майлстоўн,m
15922,Карл II Анжуйскі,m
15923,Кларк Гейбл,m
15924,Ірына Хачатранц,f
15925,Амбруаз Валар,m
15926,Іван Сапега,m
15927,Эмілі Дзікінсан,f
15928,Павел Трайнін,m
15929,Павел Рэшатаў,m
15930,Пётр Самадураў,m
15931,Уладзіслаў Марконі,m
15932,Сямён Чуйкоў,m
15933,Джавані Вірджыніа Скіяпарэлі,m
15934,Вікенцій Горскі,m
15935,Сцяпан Данілаў,m
15936,Юрый Смоліч,m
15937,Карлас Марыя дэ Альвеар,m
15938,Барыс Лаўранёў,m
15939,Фрэнк Джарвіс,m
15940,Міхась Каршук,m
15941,Эма Лазарус,m
15942,Міхаіл Куслік,m
15943,Леў Калецкі,m
15944,Баляслаў Буйко,m
15945,Агата Барбара,f
15946,Данііл ,m
15947,Мэры Гілмар,m
15948,Уладзімір Гарбачоў,m
15949,Антон Кецка,m
15950,Педра II Каталік,m
15951,Нільс Адольф Эрык Нордэншэльд,m
15952,Артур Зейс-Інкварт,m
15953,Георгій Захараў,m
15954,Аляксей Баскакаў,m
15955,Ладавіка Сфорца,m
15956,Жуан да Нова,m
15957,Казімір Кабылінскі,m
15958,Тэрэза Гардзялкоўская,f
15959,Каятан Крашэўскі,m
15960,Барыс Гарбачоў,m
15961,Аляксандр Альхоўскі,m
15962,Леў Хадановіч,m
15963,Людвік Ельскі,m
15964,Ахей ,m
15965,Ізабела з Панятоўскіх,m
15966,Эйвінд Юнсан,m
15967,Джон Хаслем,m
15968,Рыкса Баляславаўна,f
15969,Клімент IV,m
15970,Кадэл ап Эйніян,m
15971,Вальтэр Грос,m
15972,Антоніа Фарнезэ ,m
15973,Дзмітрый Бартнянскі,m
15974,Дэн Сяапін,m
15975,Андрэй Івіцкі,m
15976,Мікалай Праўдзін,m
15977,Пётра Шыркоўскі,m
15978,Крыштаф Гаршвіла,m
15979,Павел Францішак Сапега,m
15980,Антон Грыневіч,m
15981,Фёдар Майсеенка,m
15982,Казімір Францкевіч-Радзімінскі,m
15983,Людміла Чарнышкова,f
15984,Сімяон Уладзіміраў,m
15985,Дзмітрый Кавалёў,m
15986,Давід Малян,m
15987,Іван IV Грозны,m
15988,Мікалай Карамзін,m
15989,Леапольд Скульскі,m
15990,Абрам Духан,m
15991,Феадосій Пячэрскі,m
15992,Аўгуст Бач,m
15993,Сяргей Сакалоў,m
15994,Рэй Юры,m
15995,Васіль Верашчагін,m
15996,Шан Ян,m
15997,Ёст ,m
15998,Ганна Ахрамовіч,m
15999,Бенедыкт XI,m
16000,Вільгельм ,m
16001,Дзмітрый Знабішын,m
16002,Ціна Асаціяні,f
16003,Стэфан Стамбалаў,m
16004,Хаўвард Тэйлар Рыкетс,m
16005,Георг Рафаэль Донер,m
16006,Танака Гііці,m
16007,Педру I ,m
16008,Отакар Яраш,m
16009,Геранім Віхерт,m
16010,Соф’я Юргель,f
16011,Георгій Скрабін,m
16012,Раман Данілавіч,m
16013,Луі-Філіп I,m
16014,Казімір Валовіч,m
16015,Бертальд Брэхт,m
16016,Валянціна Градовіч,f
16017,Францішак Цэтнер,m
16018,Аляксандр Ягораў,m
16019,Юліус Штрэйхер,m
16020,Катарына Сунесдотэр,f
16021,Васіль Новік,m
16022,Гай Валерый Катул,m
16023,Томас Вудра Вільсан,m
16024,Клод Бельгард,m
16025,Жан-Леон Жэром,m
16026,Торарын Б. Торлаксан,m
16027,Юджын Ньюмэн Паркер,m
16028,Афонсу I Вялікі,m
16029,Аляксандр Асаткін-Уладзімірскі,m
16030,Алексіс дэ Таквіль,m
16031,Джозеф Брама,m
16032,Элдэр Песоа Камара,m
16033,Юліус Фром,m
16034,Аляксандр Гамільтан,m
16035,Вацлаў Таліх,m
16036,Сяргей Бульчык,m
16037,Аляксандр Кляменцьеў,m
16038,Францішак Карпінскі,m
16039,Клімент Баяджыеў,m
16040,Альфрэд Кінсі,m
16041,Аркадзь Тоўсцік,m
16042,Ян Якаб Слаўэрхоф,m
16043,Ісаак Разет,m
16044,Франсіска дэ Асіс Бурбон,f
16045,Мікалай Ратэль,m
16046,Якаб Пірлінг,m
16047,Рычард Уэлслі,m
16048,Сауд ібн Абдэль Азіз ас-Сауд,m
16049,Ян Снядэцкі,m
16050,Інгегерд Біргерсдотэр,f
16051,Мікалай Мамянкоў,m
16052,Міка Юва,m
16053,Элен Уайт,m
16054,Дзіро Міякэ,m
16055,Маргарэт Мітчэл,f
16056,Балаш,m
16057,Альфрэд Шварцман,m
16058,Вальдэмар Вялікі,m
16059,Эміль Дзюркгейм,m
16060,Япанчэ Алішаў,m
16061,Валентыніян III,m
16062,Матэвуш Кісялеўскі,m
16063,Юрый Усеваладавіч,m
16064,Мінас Авецісян,m
16065,Аўрэлій Аніцый Сімах,m
16066,Джордж Стабс,m
16067,Павел Громаў,m
16068,Раймон Пуанкарэ,m
16069,Луі Габрыэль дзю Бюа-Нансэ,m
16070,Уільям Уіндам Грэнвіль,m
16071,Іван Арзамасаў,m
16072,Стэфан Душан,m
16073,Самуэль Кміціч,m
16074,Набуо Мацунага,m
16075,Стафан Мікалай Браніцкі,m
16076,Яўстафій Багданоўскі,m
16077,Іаан III Дука Ватац,m
16078,Міхаіл Тамін,m
16079,Генрых II Наварскі,m
16080,Клімент I,m
16081,Уільям Уайлер,m
16082,Карнеліс Бахемен,m
16083,Міхаіл Ляйкоўскі,m
16084,Мікалай Маструкоў,m
16085,Мікалай Сяліцкі,m
16086,Карл X Густаў,m
16087,Андронік I Камнін,m
16088,Аляксандр Станкевіч,m
16089,Ігнацій Лаёла,m
16090,Дэвід Атэнбора,m
16091,Ясафат Барбара,m
16092,Сімон ван дэр Мер,m
16093,Сусанна Самбук,f
16094,Ян Тысоўскі,m
16095,Ражэ Вадзім,m
16096,Алена Іванаўна ,f
16097,Фрэнк Форд,m
16098,Пумпеу Фабра,m
16099,Уладзімір Кандраценя,m
16100,Уладзіслаў Геранім Сангушка,m
16101,Марк Клаўдзій Тацыт,m
16102,Уільям Філдынг Огбарн,m
16103,Канстанцін Бодзін,m
16104,Аляксандр Асьмёркін,m
16105,Сцепан Вукчыч Касача,m
16106,Піліп Рудкін,m
16107,Эдуард Валасевіч,m
16108,Ганна Алаіза Хадкевіч,m
16109,Курт Тухольскі,m
16110,Адальберт Кругер,m
16111,Ханна Хірш-Паўлі,f
16112,Чанак’я,m
16113,Фелікс Клейн,m
16114,Іосіф Саладкоў,m
16115,Тэтрык II,m
16116,Аляксандр Север,m
16117,Маргарыта дэ Валуа,f
16118,Георгій Казлоў,m
16119,Казімір Іваноўскі,m
16120,Авія,m
16121,Алесандра Алоры,m
16122,Ота Шнівінд,m
16123,Барыс Малкін,m
16124,Сямён Папоў,m
16125,Сяргей Бусел,m
16126,Ёнас Авіжус,m
16127,Эдуард Штэтлер,m
16128,Іаган Густаў Гаснер,m
16129,Аляксандр Аляксандравіч Новікаў ,m
16130,Тамара Карсавіна,f
16131,Барыс Гудзімаў,m
16132,Аляксей Маркаў,m
16133,Янаш Ферэнчык,m
16134,Джэймс Энсар,m
16135,Юзаф Каліноўскі,m
16136,Конрад II ,m
16137,Уладзімір Крылоў,m
16138,Эрнст Тэльман,m
16139,Жан ,m
16140,Уладзімір Агіевіч,m
16141,Ёст Аман,m
16142,Фёдар III ,m
16143,Эрнэст Рэзерфорд,m
16144,Мары Мадлен дэ Лафает,f
16145,Дональд I Мак-Альпін,m
16146,Радзівон Ахоцін,m
16147,П’ер дэ Ферма,m
16148,Генрых Бургундскі ,m
16149,Стэван Мокраняц,m
16150,Арчыбальд Кронін,m
16151,Герман Бём,m
16152,Роберт Салоў,m
16153,Андрэй Іванавіч ,m
16154,Якуб Брэтцар,m
16155,Вальтэр Гейтлер,m
16156,Станіслаў Сангін,m
16157,Інакенцій XIII,m
16158,Лізавета Венгерская,f
16159,Х’юн Ван Чаа,m
16160,Шарлота Савойская,f
16161,Ізраіль Ахароні,m
16162,Лідзія Галушкіна,f
16163,Іван Каламійчанка,m
16164,Роберт Сандэрсан Малікен,m
16165,Усевалад Родзевіч,m
16166,Мікалай Лузін,m
16167,Сяргей Шабашоў,m
16168,Сібіла Саксен-Кобург-Гоцкая,f
16169,Артур Вольскі,m
16170,Уладзімір Барысаў,m
16171,Эдвін Матысан Мак-Мілан,m
16172,Канстанцін Ласкарыс,m
16173,Юзаф Буйноўскі,m
16174,П’ер Эліёт Трудо,m
16175,П’ер Сулаж,m
16176,Алена Ленсу,f
16177,Беатрычэ д’Эстэ,f
16178,Шарль Гарнье ,m
16179,Мікалай Музіль,m
16180,Зоф’я Дабрынская,f
16181,Роберт Фальк,m
16182,Дэвід Юм,m
16183,Кірыл Арлоўскі,m
16184,Джына Калаусі,m
16185,Эрнст Эдуард Кумер,m
16186,Хальдаўр Кільян Лакснес,m
16187,Крыш’яніс Баран,m
16188,Крысціян I,m
16189,Мігель Прыма дэ Рывера,m
16190,Даната Брамантэ,m
16191,Джумагалі Калдыкараеў,m
16192,Нікіфар Фенічаў,m
16193,Аляксандр Семянтоўскі-Курыла,m
16194,Міхаіл Мызнікаў,m
16195,Фаўст Соцын,m
16196,Арыстоцель,m
16197,Генрых III Белы,m
16198,Марыя Карпушчанкава,f
16199,Герадот,m
16200,Мар’ян Дубецкі,m
16201,Карл-Готфрыд Нордман,m
16202,Рэй Брэдберы,m
16203,Эдвард Сакалоўскі-Арлоўскі,m
16204,Аляксандрас Гудайціс-Гузявічус,m
16205,Рэната Дульбека,m
16206,Мікалаш Алеш,m
16207,Вера Кляйнміхель,f
16208,Энрыка Фермі,m
16209,Раві Варма,m
16210,Марыя Бялянка,f
16211,Вірджыніа Разета,m
16212,Леа Джэймс Рэйнуотэр,m
16213,Сцяфан Кульчыцкі,m
16214,Ферэр Баса,m
16215,Міхал Домашка,m
16216,Джон Брэтбі,m
16217,Мадзіба Кейта,m
16218,Еўдакім Раманаў,m
16219,Мікалай II ,m
16220,Хуан Антоніа Рыяс,m
16221,Ян Зноска,m
16222,Канстанцін Ушынскі,m
16223,Чыма да Канельяна,m
16224,Рагнгільда Шведская,f
16225,Карыгайла Альгердавіч,m
16226,Аляксандр Рэзнікаў,m
16227,Аляксандр Еўдакімаў,m
16228,Люсьен Аліўе,m
16229,Карнеліс Мартэнсан Тромп,m
16230,Яўген Чарушын,m
16231,Луі Адольф Цьер,m
16232,Карл Радніцкі,m
16233,Баляслаў Свентаржэцкі,m
16234,Норман Эрнэст Барлоўг,m
16235,Гесіёд,m
16236,Коцел,m
16237,Багдан Саламярэцкі,m
16238,Пелая,f
16239,Ганна Рыжкова,f
16240,Дзімітрыя Чупаўскі,m
16241,Карай Янза,m
16242,Гельмальд з Басау,m
16243,Надзея Дземідовіч,f
16244,Уладзімір Святаполкавіч,m
16245,Васіль Петручук,m
16246,Майроніс,m
16247,Канстанцін Забароўскі,m
16248,Стэфан IV ,m
16249,Тамаза Альбіноні,m
16250,Джэймс Скіўрынг Сміт,m
16251,Казімір Шафнагель,m
16252,Ганна Язубчык,f
16253,Канстанцін XI Палеалог,m
16254,Мікалай Несцяровіч,m
16255,Апанас Цыхун,m
16256,Ларыса Ляшэнка,f
16257,Леапольд II ,m
16258,Георгій Штыхаў,m
16259,Паава Нурмі,m
16260,Фердынанд Ласаль,m
16261,Рудольф Дзільс,m
16262,Георг Хрысціян Унгер,m
16263,Тэадор Кёрнер,m
16264,Ісак Хавін,m
16265,Мінамота-но Ёрытома,m
16266,Канстанцін Радзівіл,m
16267,Клод-Віктор Перэн,m
16268,Гюстаў Флабер,m
16269,Хведар Данілюк,m
16270,Навум Жолудзеў,m
16271,Васіль Красны,m
16272,Білі Грэм,m
16273,Ада Бірк,m
16274,Алена Аладава,f
16275,Эдна Марцін,f
16276,Марцін Сурын,m
16277,Фёдар Каралёў,m
16278,Дэвід Хантэр Х’юбел,m
16279,Васіль Камароўскі,m
16280,Клімент II ,m
16281,Фрыдрых Вільгельм Баўэр,m
16282,Піліп Давідчык,m
16283,Гертген тот Сінт Янс,m
16284,Мікола Дварэцкі,m
16285,Мсціслаў Аляхновіч,m
16286,Іегуда Жухавіцкі,m
16287,Адам Пучкар-Хмялеўскі,m
16288,Альфрэд Пфаф,m
16289,Антон Адамовіч,m
16290,Франсуа Дэбрэ,m
16291,Міхаіл Булахаў,m
16292,Васіль Папоў,m
16293,Міхаіл Кострыц,m
16294,Вільям Мальмсберыйскі,m
16295,Марыя ван Зант,m
16296,Андрэй Валовіч,m
16297,Берта Сосіна-Ізраіцель,f
16298,Пётр Трафімаў,m
16299,Ян Галоўчынскі,m
16300,Януш Аляксандр Сангушка,m
16301,Іван III Васільевіч,m
16302,Пётр Хамянтоўскі,m
16303,Марта ,f
16304,Галіна Вішнеўская,f
16305,Дуглас Моўсан,m
16306,Іван Салавей,m
16307,Жан Шарль Леанар Сімонд дэ Сісмандзі,m
16308,Пётр Прыходзька,m
16309,Шэрвуд Андэрсан,m
16310,Уладзіслаў Сіліч,m
16311,Мікалай Леан Сапега,m
16312,Антон Рафаэль Менгс,m
16313,Аляксандра Воранава,f
16314,Ібн Міскавайх,m
16315,Удальрык Крыштаф Радзівіл,m
16316,Анатоль Сафронаў,m
16317,Вільгельм Гаўф,m
16318,Вільгельм IV ,m
16319,Ян Пітэрсзан Свелінк,m
16320,Роджэр Уолкат Сперы,m
16321,Эмануэль Лоўі,m
16322,Артур Рудольф Ганч,m
16323,Юджын Лаянс,m
16324,Іван Шадр,m
16325,Антон Сокал-Кутылоўскі,m
16326,Франс Эміль Сіланпя,m
16327,Любоў Янкоўская,f
16328,Вілем Ромейн,m
16329,Ляонас Бістрас,m
16330,Эміль Шкода,m
16331,Жан Трыстан Французскі,m
16332,Дзьюла Багі,m
16333,Павел Дыякан,m
16334,Іван Крупеня,m
16335,Луіс Ваэс дэ Торэс,m
16336,Леанід Закоўскі,m
16337,Мікалай Сідарэнка,m
16338,Войцех Гурскі,m
16339,Сімбіка Абязава,f
16340,Жан Бертоль,m
16341,Мікалай Бобрыкаў,m
16342,Гу Кайчжы,m
16343,Альбрэхт фон Валенштайн,m
16344,Іосіф Дзякаў,m
16345,Кшыштаф Каміль Бачыньскі,m
16346,Джон Шлезінгер,m
16347,Тадэвуш Корсак,m
16348,Жыгманд Кішфалудзі-Штробль,m
16349,Ян Карловіч,m
16350,Марка Цэпенкаў,m
16351,Антон Барэйша,m
16352,Казімір Ясевіч,m
16353,Уладзімір Галушкевіч,m
16354,Конрад Мягі,m
16355,Іван VI,m
16356,Вельф I,m
16357,Альгірдас Жульен Грэймас,m
16358,Барыс Ласкін,m
16359,Эд Беланогі,m
16360,Бейнбрыдж Колбі,m
16361,Ксаверый Бжастоўскі,m
16362,Мацей Догель,m
16363,Луі Анкетэн,m
16364,Сяргей Клычкоў,m
16365,Кірк Дуглас,m
16366,Мечыслаў Пароўскі,m
16367,Канстанцін Ваншэнкін,m
16368,Іван Махота,m
16369,Перу да Кавільян,m
16370,Павел Траццякоў,m
16371,Павел Шастакоў,m
16372,Франц Ксавер Шварц,m
16373,Рэйнгальд Гейдэнштэйн,m
16374,Алвар Аалта,m
16375,Раберта Раселіні,m
16376,Рычард Оўэн,m
16377,Канстанцін III Іраклій,m
16378,Сяргей Урванцоў,m
16379,Джон Харсаньі,m
16380,Афанасій Шылін,m
16381,Пётр Татарыновіч,m
16382,Ёган Вольфганг фон Гётэ,m
16383,Джозеф Шыльдкраўт,m
16384,Іван Сіняўскі,m
16385,Раман Чабатароў,m
16386,Фёдар Старцаў,m
16387,Вяйнё Танер,m
16388,Аляксандр Базылевіч,m
16389,Джуліа Андрэоці,m
16390,Каналета,m
16391,Карнеліс дэ Вос,m
16392,Марцін Беерынк,m
16393,Ачал Прабала,m
16394,Клара Цэткін,m
16395,Рафаэль Лемкін,m
16396,Бальдасарэ Перуцы,m
16397,Юзаф Мікалай Радзівіл,m
16398,Павел Матышэўскі,m
16399,Вальдэмар III,m
16400,Юсі Б’ёрлінг,m
16401,Джавані Антоніа Гвардзі,m
16402,Марк Смагаровіч,m
16403,Любоў Хатылёва,f
16404,Іосіф Бертэнсон,m
16405,Дэвід Робертс,m
16406,Аркадзь Куляшоў,m
16407,П’етра Ардуіна,m
16408,Мулк Радж Ананд,m
16409,Антоні Казімір Тышкевіч,m
16410,Таццяна Заранок,f
16411,Авасі,m
16412,Генрых Радакоўскі,m
16413,Мурад III,m
16414,Анатоль Радкевіч,m
16415,Фёдар Занько,m
16416,Роберт Болдуін Рос,m
16417,Багдан Хмяльніцкі,m
16418,Ёнас Білюнас,m
16419,Стэн Стурэ Малодшы,m
16420,Яўген Міткевіч,m
16421,Іван Труба,m
16422,Антоні Гелгуд,m
16423,Аляксандр Самарадаў,m
16424,Іван Масленнікаў,m
16425,Войцех Мяцельскі,m
16426,Соф’я Яноўская,f
16427,Фані Бланкерс-Кун,m
16428,Сяргей Карыцкі,m
16429,Кацярына Вернер,f
16430,Вашынгтон Шырлі,m
16431,Міхаіл Ром,m
16432,Аляксей Слесарэнка,m
16433,Жазэфіна Бакіта,f
16434,Соня Гінзбург,f
16435,Альберт Сэбін,m
16436,Ян Венікс,m
16437,Нестар Летапісец,m
16438,Жак Бланшар,m
16439,Аляксандр Підоплічка,m
16440,Нікій,m
16441,Ганна Назарава,f
16442,Іван Каробкін,m
16443,Франсуа Дзювалье,m
16444,Сяргей Багданчук,m
16445,Мазачыа,m
16446,Агюст Шэўрола,m
16447,Фёдар Самохін,m
16448,Таццяна Сераброўская,f
16449,Луцый III ,m
16450,Рыста Руці,m
16451,Канстанцін Бударын,m
16452,Эдмунд Спенсер,m
16453,Мішэль-Габрыэль Пакар,m
16454,Міхаіл Зялёнкін,m
16455,Віторыа дэ Сіка,m
16456,Рагнар Нурксэ,m
16457,Ян Жыжка,m
16458,Людвіг Рэзаўскі,m
16459,Рудольф-Вільям Селдрэерс,m
16460,Габрыэль Фалопій,m
16461,Карл Жыгімонт Кунт,m
16462,Карл Зейц,m
16463,Фернанду I,m
16464,Крыстафер I ,m
16465,Ігнацій Кульчынскі,m
16466,Эдуард Шапко,m
16467,Імрэ Кальман,m
16468,Хендрык Колейн,m
16469,Ута Хаген,m
16470,Адрыян I ,m
16471,Джон Уайт ,m
16472,Галіна Цернавая,f
16473,Мікалай Чуркін,m
16474,Андрэй Дындовіч,m
16475,Пётр Жукаў,m
16476,Андрэй Дзмітрыеў,m
16477,Сымон Грунаў,m
16478,Анёл Доўгірд,m
16479,Селім II,m
16480,Анатоль Комар,m
16481,Генадзь Цітовіч,m
16482,Альжбета з Гаслаўскіх,f
16483,Гаспар-Гюстаў дэ Карыяліс,m
16484,Даменіка Гаджыні,m
16485,Марсель Лефеўр ,m
16486,Ігар Мілавідаў,m
16487,Васіль Осіпаў,m
16488,Галшка Гулевічаўна,m
16489,Аларых II,m
16490,Гайнц Вільгельм Гудэрыян,m
16491,Агрыпіна Ваганава,f
16492,Грэм Грын,m
16493,Ян Галынскі,m
16494,Якаў Свярдлоў,m
16495,Аляксей Багалюбаў,m
16496,Амалія Баварская,f
16497,Ганна Ягелонка ,m
16498,Дзмітрый Відуніцкі,m
16499,Файбіш-Шрага Царфін,m
16500,Аляксей Хоміч,m
16501,П’ер Мешэн,m
16502,Марыя Барташэвіч,m
16503,Уільям Кавендыш,m
16504,Валянцін Пянькоўскі,m
16505,Юзаф Кашыц,f
16506,Матрона Кузьменка,f
16507,Эдвард Будзька,m
16508,Георг Гейм,m
16509,Брытанік,m
16510,Ян XXI,m
16511,Алімпіяда Эпірская,f
16512,Джордж Гамільтан-Гордан Абердзін,m
16513,Гіпарх,m
16514,Карл Адлер,m
16515,Міхаіл Сафонаў,m
16516,Аляксей Талстой,m
16517,Кандрат Лейка,m
16518,Уладзімір Полацкі,m
16519,Касій Херэя,m
16520,Дэніс Габар,m
16521,Карл Нордэнфолк,m
16522,Мікалай Хаменкаў,m
16523,Аркадзь Закрэўскі,m
16524,Рычард Бёртан ,m
16525,Канстанцін Шабуня,m
16526,Сендэр Палеес,m
16527,Тыцыян Табідзэ,m
16528,Барбара О’Ніл,m
16529,Георгій Юньеў,m
16530,Уільям Алфрэд Фаўлер,m
16531,Павел Канопліч,m
16532,Міхаіл Гарбачоў,m
16533,Дамінік Мінтоф,m
16534,Вінцэнт Ключынскі,m
16535,Ян Кубелік,m
16536,Эдвард Джэймс Рой,m
16537,Іларыён Пранішнікаў,m
16538,Іаган Крыстаф Фрыдрых Гутсмутс,m
16539,Урбан IV,m
16540,Рыгор Панамароў,m
16541,Сабіна Іваноўская,f
16542,Адальберт II Іўрэйскі,m
16543,Рэйна Лехта,m
16544,Карл IV Тэадор,m
16545,Васіль Закурдаеў,m
16546,Сула Нурмела,m
16547,Якаў Балглей,m
16548,Станіслаў Шыманоўскі,m
16549,Аляксандр Шліхтэр,m
16550,Джаакіна Альберціні,m
16551,Любен Бажэн,m
16552,Клаўдзія Кузьміна,f
16553,Марыя Прымачэнка,f
16554,Ян Кшаптоўскі,m
16555,Пётр Нонхарт,m
16556,Фёдар Яхімовіч,m
16557,Свен II Эстрыдсен,m
16558,Сцяпан Сахараў,m
16559,Шыфра Нясвіжская-Аталеская,f
16560,Верні Ловет Камеран,m
16561,Інакенцій XII,m
16562,Васіль Ісаеў,m
16563,Яўген Плужнік,m
16564,Віторэ Карпача,m
16565,Язэп Драздовіч,m
16566,Джэймс Гілрэй,m
16567,Давыд Голуб,m
16568,Валянціна Савічна Бурлака,m
16569,Шацьендранат Бозе,m
16570,Бенедыкт XII,m
16571,Мэй Уэст,f
16572,Дамінік Франсуа Араго,m
16573,Яўген Аляксееў,m
16574,Павел Дудчык,m
16575,Эдзі Агняцвет,f
16576,Гануш Віган,m
16577,Жак Ле Муан,m
16578,Навум Лойтэр,m
16579,Мікалай Атрыганьеў,m
16580,Секст Юлій Афрыкан,m
16581,Аляксандр Пухаеў,m
16582,Олаф II Святы,m
16583,Земамысл,m
16584,Хрысціян Швейгард Станг,m
16585,Дэвід Франклін Х’юстан,m
16586,Аўгуст фон Кацэбу,m
16587,Джон Маршал ,m
16588,Караліна Бок,m
16589,Даменіка Вівіяні,m
16590,Людовік IV ,m
16591,Рычард Пальтауф,m
16592,Міхаіл Грушвіцкі,m
16593,Маргарыта Венгерская,f
16594,Ілья Уласенка,m
16595,Эдуард Тэйтэм,m
16596,Андрэй ,m
16597,Андрэй Красін,m
16598,Рабер Дуано,m
16599,Стэфан Вышынскі,m
16600,Юзаф Паўлікоўскі,m
16601,Фелікс Бракмон,m
16602,Соня Дэланэ,m
16603,Баэцый,m
16604,Леў Кішка,m
16605,Міхась Васілёк,m
16606,Васіль Дэмут-Маліноўскі,m
16607,Георгій Катляроў,m
16608,Ян Паплонскі,m
16609,Васіль Грыцэнка,m
16610,Коіці Оіта,m
16611,Аляксандр Антоні Сапега,m
16612,Жан-Мішэль Атлан,m
16613,Усевалад Рэзнікаў,m
16614,Мікалай Хмялёў,m
16615,Альбрэхт IV Мудры,m
16616,Цібар Сэкель,m
16617,Ян Тадэвуш Зыберг,m
16618,Хасэ дэ Рыбера,m
16619,Атоса,f
16620,Уолтэр Брэнан,m
16621,Тамаш Макоўскі,m
16622,Леў Шнеерсон,m
16623,Джон Ломбэ,m
16624,Фердынанд фон Гебра,m
16625,Франсіска Пісара,m
16626,Алег Коратцаў,m
16627,Станіслаў Нарушэвіч ,m
16628,Урха Кеканен,m
16629,Уладзімір Марчанка,m
16630,Марк Фурый Каміл ,m
16631,Эдуард Багрыцкі,m
16632,Рафаэль Эрых,m
16633,Аляксей Іваноў,m
16634,Януш Корчак,m
16635,Бланка II Наварская,f
16636,Ананій Сабашнікаў,m
16637,Стасіс Гірэнас,m
16638,Міраслаў Крлежа,m
16639,Сяргей Улагай,m
16640,Аляксандр Гваньіні,m
16641,Людовік I Бурбон-Кандэ,m
16642,Францішак Сапега ,m
16643,Бела Бартак,m
16644,Пётр Лушаў,m
16645,Ясон Смагаржэўскі,m
16646,Дуглас Рэйнер Хартры,m
16647,Матуш Чак,m
16648,Пракопій Антэмій,m
16649,Якуб Усікаў,m
16650,Георг Адольф Дэмлер,m
16651,Ганна Фрэйд,m
16652,Людвіг Швабэ,m
16653,Эрык II Памятлівы,m
16654,Ганна Міцкевіч,f
16655,Эміль Вярэ,m
16656,Анджэла Біцамана,m
16657,Аляксандр Казлоў,m
16658,Пінхас Сабсай,m
16659,Луітпольд Баварскі,m
16660,Апалон Кажанёўскі,m
16661,Герасім ,m
16662,Тэруо Абэ,m
16663,Эсхіл,m
16664,Касіядор,m
16665,Генрых I ,m
16666,Ціха Браге,m
16667,Лян Цічаа,m
16668,Казімір Манюшка,m
16669,Іван Плякін,m
16670,Яўген Неміроўскі,m
