,entity,gender
9849,Lorenzo Prospero Bottini,m
9850,Franc Hrastelj,m
9851,Ivan Brezavšček,m
9852,Lajos Veress,m
9853,James Robert Travers Aldous,m
9854,Ibn Badža,m
9855,Ana Wambrechtsamer,m
9856,Stefan Rowecki,m
9857,Percy Williams,m
9858,Andrej Jakil,m
9859,Lazar Hrebeljanović,m
9860,Roman Ingarden,m
9861,Kraljevič Marko,m
9862,Smail-aga Čengić,m
9863,Louis Wagner,m
9864,Fran Vodopivec,m
9865,William de Croÿ,m
9866,Michał Żymierski,m
9867,Charles Grymes McCawley,m
9868,Ruža Lucija Petelin,m
9869,Joseph Lishansky,m
9870,Francis Malcom Moore,m
9871,Hanri de Lotbiniere Panet,m
9872,Charles Dvorak,m
9873,Ottomar Anschütz,m
9874,Diégo-Charles-Joseph Brosset,m
9875,Harold Kenneth Ashworth,m
9876,Aleksander Aleksandrijski,m
9877,Pir Mohamed,m
9878,Janez Nepomuk Hradecky,m
9879,Albert Marth,m
9880,Jože Jenko,m
9881,Zdravko Turk,m
9882,Sydney Frederick Muspratt,m
9883,Jan van Goyen,m
9884,Matija Vertovec,m
9885,Georges-Pierre-Germain Marchand,m
9886,Vladas Mieželis,m
9887,Marjorie Cox Crawford,m
9888,Émile Grumiaux,m
9889,Dinko Cerjak,m
9890,Nathaniel Bliss,m
9891,Samuel Vince,m
9892,Jacob Riis,m
9893,Josip Podmilšak,m
9894,Marijan Salopek,m
9895,Max Horkheimer,m
9896,Wilhelm Steinitz,m
9897,Viktorin Ptujski,m
9898,Ciril Soršak,m
9899,Theodor Tolsdorff,m
9900,Hugh Lenox Scott,m
9901,Franc Zlobec,m
9902,Nicholas Patrick Stephen Wiseman,m
9903,Giovanni Lurani,m
9904,Jonas Juodišius,m
9905,Percy George Calvert-Jones,m
9906,Matej Brodnik,m
9907,Fjodor Ivanovič Mosolov,m
9908,Ivan Resman,m
9909,Giuseppe Zaffonato,m
9910,Narcisse Virgilio Díaz de la Peña,m
9911,Izidor Pagliaruzzi,m
9912,Ivan Francl,m
9913,Hildebert III.,m
9914,John Turton Randall,m
9915,Aleksander Maklecov,m
9916,Sigismund Liechtenberg,m
9917,Diogo Cão,m
9918,Vladimir Turina,m
9919,Scipion-César-Alexandre-Napoléon Chanal,m
9920,Davorin Lesjak,m
9921,Bedřich Hrozný,m
9922,Ferrante I. Gonzaga,m
9923,Pablo Inza,m
9924,Federico Marcello Lante Montefeltro della Rovere,m
9925,Alfonso Manrique de Lara,m
9926,Ferdinand IV. Neapeljski,m
9927,Franc Pavlovič,m
9928,Michael Stifel,m
9929,Gaspard Schomberg,m
9930,Kodandera Subayya Thimayya,m
9931,Papež Klemen I.,m
9932,Harold Lister Woodhouse,m
9933,Ivan Pogačnik,m
9934,Ambrož Guion,m
9935,Boris Šinigoj,m
9936,P. Girod,m
9937,Marie de France,m
9938,Jožef Spindler,m
9939,Mira Engelman,m
9940,Marc Antoine Charpentier,m
9941,Abu Said,m
9942,Johann Baptist Cysat,m
9943,Bidoux Pregent,m
9944,Leopold Pallu,m
9945,Stane Derganc,m
9946,George Green,m
9947,William Oughtred,m
9948,Albin Jansson,m
9949,Antonio Pallavicini Gentili,m
9950,Salvador Allende,m
9951,Marija Kenda,m
9952,Miha Turšič,m
9953,Pavel Ivanovič Abramidze,m
9954,Stanisław Urban,m
9955,Robert Alexander Little,m
9956,Marija Zupančič Vičar,m
9957,René-Pierre-Victor-Auguste Huet,m
9958,Stane Mihelič,m
9959,Erich Heinemann,m
9960,Peter Buzzi,m
9961,Pedro Tafur,m
9962,Henri Fayol,m
9963,Nadežda Krupska,f
9964,Janko Stibiel,m
9965,Josip Gorup,m
9966,Cirila Medved-Škerlj,f
9967,Annibale Marchese di Sommariva,m
9968,Pierre Roques,m
9969,Josef Suk,m
9970,Basil Charles Davey,m
9971,Marcel Granet,m
9972,Henrik Franzl,m
9973,John Harold Hogshaw,m
9974,Anton Mervar,m
9975,Anton Vovk,m
9976,Sveti Štefan,m
9977,Vladimir Kante,m
9978,Gorazd Trpin,m
9979,Charles Fourier,m
9980,Edvard Martinuzzi,m
9981,Ludvik Zvonar,m
9982,Jože Klarič,m
9983,Fritz Todt,m
9984,Stasys Raštikis,m
9985,Irma Schmidegg,m
9986,Jaroslav Modri,m
9987,Janez Miklošič,m
9988,Pafnuti Lvovič Čebišov,m
9989,Raffaele Cadorna,m
9990,Sidónio Pais,m
9991,John Cecil Currie,m
9992,Bing Crosby,m
9993,Carl Peters,m
9994,Josip Demšar,m
9995,Stepan Erzia,m
9996,Haquin Spegel,m
9997,Henri-Joseph-Charles-Marie de Cugnac,m
9998,Antonin Magne,m
9999,Anton Knez,m
10000,Paul-Louis-Malie-Félix Corbel,m
10001,Josip Brandl,m
10002,Giulio Carlo de' Toschi di Fagnano,m
10003,François-Marie Raoult,m
10004,Albert-Jules Mahaut,m
10005,Olympe de Gouges,f
10006,Papež Benedikt XIII.,m
10007,Cilly Aussem,m
10008,Sima Marković,m
10009,Miladin Ivanović,m
10010,Drago Plančutič,m
10011,Elisabeth de Bourbon,m
10012,Josip Boc,m
10013,Heinrich Julius Tode,m
10014,Joseph Jacques Joffre,m
10015,James William Norris Haugh,m
10016,Christophe de Thou,m
10017,Mihael Umek,m
10018,Evgen Lovšin,m
10019,Howard Carter,m
10020,Gordijan I.,m
10021,John Blakiston-Houston,m
10022,Donald Rutherfurd Dacre Fisher,m
10023,Giuseppe Piermarini,m
10024,Paluzzo Paluzzi Altieri Degli Albertoni,m
10025,Eduard von Böhm-Ermolli,m
10026,Ricardo Rendón,m
10027,John Bernard Gawthorpe,m
10028,Josip Zurc,m
10029,Friederich Beck,m
10030,Jean-Paul Marat,m
10031,Leon Billewicz,m
10032,Georg Johansson-Brandius,m
10033,François de Guise,m
10034,Roger Bureau,m
10035,Albert Clément,m
10036,Franc Jožef Hanibal Hohenwart,m
10037,Sveta Agata,f
10038,Braxton Bragg Comer,m
10039,Arthur Cayley,m
10040,Tommaso Mocenigo,m
10041,Karol Grossmann,m
10042,Matija Korvin,m
10043,Emanuel Mendez da Costa,m
10044,Myrtle McAteer,m
10045,Adriaan Metius,m
10046,Marko Kostrenčić,m
10047,"Archibald Cochrane, 9th Earl of Dundonald",m
10048,Janez Lezicij,m
10049,Bhimrao Ramdži Ambedkar,m
10050,Oswald Lutz,m
10051,Žanis Bachs,m
10052,Vatroslav Oblak,m
10053,Wilhelm von Tegetthoff,m
10054,Guido Ascanio Sforza di Santa Fiora,m
10055,Erhard Glaser,m
10056,Lewis Hine,m
10057,Pierre Louis Roederer,m
10058,Kārlis Prauls,m
10059,Gustaw Łowczowski,m
10060,Nizam Al Mulk,m
10061,Vagn Bennike,m
10062,Mary Ann Nichols,m
10063,Leo Losert,m
10064,Pavla Udovič,m
10065,Gerasim Aleksejevič Šostakov,m
10066,Thomas Victor Anderson,m
10067,Širo Tešima,m
10068,Eddie Lowery,m
10069,Artur de Azevedo,m
10070,Miško Madjarič,m
10071,Radivoj Peterlin,m
10072,Janez Žagar,m
10073,Piero Scotti,m
10074,Henrik Schollmayer-Lichtenberg,m
10075,Henry Cavendish,m
10076,Jakov Jegorovič Gine,m
10077,Tõnis Rotberg,m
10078,Ivar Andreas Aasen,m
10079,Ferdinand I. Habsburško-Lotarinški,m
10080,José Leandro Andrade,m
10081,Anton Ferlinz,m
10082,Filip Supančič,m
10083,Hans Stuck,m
10084,Francisco Tárrega,m
10085,Robert Bruce,m
10086,Nikolaj Gerasimovič Kuznecov,m
10087,Godan kan,m
10088,Jovijan,m
10089,Carlo Collodi,m
10090,John MacQuarie Antill,m
10091,Vladimir Arko,m
10092,Carlo Geloso,m
10093,Frederick Sumner Brackett,m
10094,Jakob Čemažar,m
10095,Paul Abraham,m
10096,Alexander Hamilton,m
10097,Ivan Mercina,m
10098,Roelof Klein,m
10099,Milan Radenković,m
10100,Jeffrey Batters Home-Hay,m
10101,Fran Nedeljko,m
10102,Ivan Terentjevič Sazanov,m
10103,Judas José Romo y Gamboa,m
10104,Paul Henri Thiry d'Holbach,m
10105,José Ortega y Gasset,m
10106,Ivan Žabota,m
10107,Agustín Pedro Justo,m
10108,Srečko Šorli,m
10109,Nicolás de Pellevé,m
10110,Franc Serafin Šegula,m
10111,Maša Slavec,m
10112,Bret Harte,m
10113,Maria Gaetana Agnesi,m
10114,Ladislav Žimbrek,m
10115,Friderik Kralj,m
10116,Douglas Neil Wimberley,m
10117,Nicholas Hawksmoor,m
10118,Papež Štefan III.,m
10119,Regnier Gemma Frisius,m
10120,Jonathan Edwards,m
10121,James Chambers Sproule,m
10122,Gerald Ewart Nash,m
10123,Franz Schubert,m
10124,Andrew Kobal,m
10125,Šimun Babić,m
10126,Johann Hommel,m
10127,Thomas Denis Daly,m
10128,Rupert Tristram Oliver Cary,m
10129,Vatroslav Lisinski,m
10130,Pablo Neruda,m
10131,Charles-Eugène Delaunay,m
10132,Franc Sušnik,m
10133,Marie-Paul-Vincent Grollemund,m
10134,Geert Lotsij,m
10135,Jean-Victor Poncelet,m
10136,Fernand Courty,m
10137,Luka Abram,m
10138,Gaston Giran,m
10139,Nikefor III. Botanijat,m
10140,Otto František Babler,m
10141,Cesar Kotoku,m
10142,Kazimir IV. Poljski,m
10143,Henri-Marie-Albert Signoret,m
10144,Protipapež Inocenc III.,m
10145,Robert Fortune,m
10146,Herbert von Karajan,m
10147,Kinue Hitomi,m
10148,Pietro Raimondi,m
10149,Paolo Veronese,m
10150,Arthur Charles Tarver Evanson,m
10151,Ludovico III. Gonzaga,m
10152,Alojzij Prašnikar,m
10153,Grimoald I.,m
10154,Nikodem Sulik,m
10155,Albertino Mussato,m
10156,Marijana Željeznov Kokalj,m
10157,Ruda Jurčec,m
10158,Pierre Léonard Vander Linden,m
10159,Antoine Coypel,m
10160,Honoré Daumier,m
10161,Giovanni Battista Brocchi,m
10162,Artur Gavazzi,m
10163,Augustyn Michal Stefan Radziejowski,m
10164,Pavel Vošnar,m
10165,Franciszek Wład,m
10166,Paul-Thérèse-David d'Astros,m
10167,Harry Leicester Longden,m
10168,Robert Farnan,m
10169,Carl Ferdinand Cori,m
10170,William Ralph Prescott,m
10171,Lovro Stepišnik,m
10172,Sylvanus Griswold Morley,m
10173,Vittorio Ambrosio,m
10174,Georges-Eugène Lestien,m
10175,Albin Prepeluh,m
10176,Karel Širok,m
10177,Olaf Helset,m
10178,Alojzij Knap,m
10179,Karl Schönhals,m
10180,Mihail Osipovič Dolivo-Dobrovoljski,m
10181,Girolamo Cantelli,m
10182,Pavle Kernjak,m
10183,Josip Šolar,m
10184,Jožef Rozman,m
10185,Charles Esmond de Wolff,m
10186,Papež Valentin,m
10187,Lennard Charles Mandleberg,m
10188,Robert Hall Allen,m
10189,Paracelsus,m
10190,György Káldi,m
10191,Richard George Lewis,m
10192,Ludwig von Welden,m
10193,Attilio Piccioni,m
10194,Ray Wehnes Barker,m
10195,Louis-Joseph-Francis-René Hary,m
10196,Paul Scherrer,m
10197,Kristmann Guðmundsson,m
10198,Samuel Garth,m
10199,Ernest Adamič,m
10200,François Anthoine,m
10201,David Francis Aikenhead,m
10202,Hans Krebs,m
10203,Bill Aston,m
10204,John Brown,m
10205,Jan Christiaan Smuts,m
10206,Marjan Mauko,m
10207,Poincaréjeva domneva,f
10208,Gaspar de Borja y Velasco,m
10209,Al-Masudi,m
10210,Tatomir Anđelić,m
10211,Maurice-Frédéric-Gaëtan Beaufrère,m
10212,Marie Émile Fayolle,m
10213,Daigoro Kondo,m
10214,Aleksej III. Angel,m
10215,Joseph Dudley,m
10216,Dumitru I. Popescu,m
10217,Mary Gordon,m
10218,Babe Ruth,m
10219,Pierre d'Ailly,m
10220,Pavel Magnet,m
10221,Alfred Neubauer,m
10222,Sulpicij Sever,m
10223,Marek Karakoz,m
10224,Cecil William Haydon,m
10225,Omar Hajam,m
10226,Edward Ambrose Woods,m
10227,Brigita Švedska,f
10228,Frank Shields,m
10229,Alan Algeron Marion Durand,m
10230,Archie Hahn,m
10231,Willem Röell,m
10232,Camille-Ange-Gabriel Sabattier,m
10233,Roger-Charles-Marcel Guérithault,m
10234,Viktor Rojic,m
10235,Lojze Dular,m
10236,Ivan Avsenek,m
10237,Maurice-Georges-Marie de Courson de la Villeneuve,m
10238,Sveti Žiga,m
10239,Evgen Bergant,m
10240,Richard Bentley,m
10241,Jerzy Bordziłowski,m
10242,Jean-Charles-Constant Brégeault,m
10243,Ludolph Hendrik van Oyen,m
10244,Marija Bogataj,m
10245,Alfred-Marie-Joseph-Louis Montagne,m
10246,Vladislav Brajković,m
10247,Anton Ocvirk,m
10248,Alvan Graham Clark,m
10249,Friderik Pregl,m
10250,Fran Mohorič,m
10251,William Henry Smyth,m
10252,Giovanni Tacci Porcelli,m
10253,Leopold Josef Daun,m
10254,Taras Ševčenko,m
10255,Abraham Izakovič Alihanov,m
10256,Alessandro Lante Montefeltro Della Rovere,m
10257,Dominique Joseph Garat,m
10258,George Leonard Trapp,m
10259,Luther Rector Hare,m
10260,Štefan Salai,m
10261,Paul Willard Merrill,m
10262,Sveti Odilo,m
10263,Erich Eberbeck,m
10264,Janez Strojanšek,m
10265,Peter Aleš,m
10266,Anton Semlitsch,m
10267,Alfred Ernle Montacute Chatfield,m
10268,Franjo Sornik,m
10269,Robert Keith Arbuthnott,m
10270,Marie-Marcel Bonnaissieux,m
10271,Tina Pandev,m
10272,Ivanoe Bonomi,m
10273,Ciriaco de' Pizzicolli,m
10274,Franc Zorec,m
10275,Fran Gestrin,m
10276,Hans Lippershey,m
10277,Hjalmar Branting,m
10278,Kilner Rupert Brazier-Creagh,m
10279,Vladimir Šlajmer,m
10280,Papež Benedikt XIV.,m
10281,Émile Druart,m
10282,Leopold II. Habsburško-Lotarinški,m
10283,Sedeči bik,m
10284,Sujumbike,m
10285,Archibald Cochrane,m
10286,Gaetano Bedini,m
10287,Nikolaus von Falkenhorst,m
10288,France Marolt,m
10289,Joseph-Nicolas Delisle,m
10290,Alenka Urbančič,m
10291,Stanisław Józef Kozicki,m
10292,Arthur Peel Dawson,m
10293,Octave Mirbeau,m
10294,Carlo Matteucci,m
10295,Henri Pélissier,m
10296,Fran Kovča,m
10297,Árpád Madžarski,m
10298,Peter Bohinjec,m
10299,Efrem Sirski,m
10300,Henri Meilhac,m
10301,Jean Joseph Marie Amiot,m
10302,Robert Semple,m
10303,Orhan I.,m
10304,Carlos Manuel Piedra,m
10305,Edward Ian Claud Jacob,m
10306,Harald Öhquist,m
10307,Martin Cilenšek,m
10308,David Burghley,m
10309,Vasilij Petrovič Obolenski,m
10310,Andrej Brovč,m
10311,John Brinck,m
10312,Ivor Thomas Percival Hughes,m
10313,Ivan Rupert Gusić,m
10314,Douglas Cyril Hawthorn,m
10315,Anton Dolinar,m
10316,Ivan Nikitič Inzov,m
10317,Joseph Marie Dessaix,m
10318,Corneliu Dragalina,m
10319,Andronik I. Komnen,m
10320,Anastazij I. Dikor,m
10321,William Henry Mahoney Christie,m
10322,Daniel von Peharnik-Hotkovich,m
10323,Jacques-Louis David,m
10324,William Whewell,m
10325,Frano Supilo,m
10326,Henry Haskins Clapham Sugden,m
10327,Franc Temlin,m
10328,Pier Luigi Carafa,m
10329,Gottfried von Hohenlohe,m
10330,Nikolaj Vasiljevič Ilovajski,m
10331,Marcel van Crombrugge,m
10332,Muhamed Hadžijamaković,m
10333,Johann Büttikofer,m
10334,Josef Friedrich,m
10335,Rafael Moreno Aranzadi,m
10336,Minka Govekar,f
10337,Pietro Ciriaci,m
10338,Štefan Vladislav I.,m
10339,Gustav Krklec,m
10340,George Pal,m
10341,Douglas Urchart McGregor,m
10342,Leon Dragutinović,m
10343,Ferdinand Elwanger,m
10344,William Keppel,m
10345,Vera Lestan,m
10346,Niketas Honiates,m
10347,Hyacinthe-Sigismond Gerdil,m
10348,Louis Montigny,m
10349,Francis Wynne Webb,m
10350,Leopold Tratnik,m
10351,Rafael Eržen,m
10352,John Evelyn Duigan,m
10353,Erwin Oßwald,m
10354,James F. Callahan,m
10355,Karel I. Romunski,m
10356,Papež Pelagij II.,m
10357,John Francis D'Alton,m
10358,"Francis Curzon, 5th Earl Howe",m
10359,Jožef Anton Lerchinger,m
10360,Charles Hamilton Boucher,m
10361,Albert Medved,m
10362,Gauthier-Léon Niollet,m
10363,Pavel Gustinčič,m
10364,Ludvik II. Jagelo,m
10365,Macuo Bašō,m
10366,Augustus Francis Andrew Nicol Thorne,m
10367,Alfred von Buttlar Moscon,m
10368,Otto von Below,m
10369,Papež Pij VI.,m
10370,Wacław Teofil Stachiewicz,m
10371,François-Louis Paquin,m
10372,James Craig Watson,m
10373,"Roger Boyle, 1st Earl of Orrery",m
10374,Izabela I. Kastiljska,f
10375,Franc Ferk,m
10376,Ivan Gošnjak,m
10377,Elizabeth Fry,m
10378,Hucbald,m
10379,Filippo Giustini,m
10380,Percy Stanley Tomlinson,m
10381,Edmund Rumpler,m
10382,Bruno Bieler,m
10383,Edgard-Marie-Julien Cornet,m
10384,Saizo Saito,m
10385,Josip Fon,m
10386,Ambrose O'Brien,m
10387,Dušan Meničanin,m
10388,George Lott,m
10389,Josipina Hočevar,m
10390,Charles Rigault de Genouilly,m
10391,Ivar Ballangrud,m
10392,Josip Plahuta,m
10393,Džang Ajping,m
10394,Pierre Nord Alexis,m
10395,Alessandro Volta,m
10396,Richard Christopher Carrington,m
10397,Martin Kovačič,m
10398,Édouard Deldevez,m
10399,Filipik Bardan,m
10400,Richard Dean Townsend Woolfe,m
10401,Jean-Baptiste Donatien de Vimeur de Rochambeau,m
10402,Mircea Eliade,m
10403,Andrej Čebašek,m
10404,George Steven Harvie-Watt,m
10405,Roald Amundsen,m
10406,Pietro Ghersi,m
10407,Leopoldina Kos,m
10408,Maurice-Henri Gauche,m
10409,Johann I. Josef Liechtensteinski,m
10410,Wallace Hartley,m
10411,Dennis Joseph Dougherty,m
10412,George Surtees,m
10413,Humpry Bullock,m
10414,Papež Elevterij,m
10415,Bohuslav Matej Cernohorski,m
10416,Pierre-Jean-Marie Pegay,m
10417,Anton Codelli,m
10418,Anton Alexander von Auersperg,m
10419,Zygmunt Bohusz-Szyszko,m
10420,Rihard Zupančič,m
10421,Robert Southwell,m
10422,Milan Pertot,m
10423,Josip Egartner,m
10424,Mary Boleyn,m
10425,Edward Barrington de Fonblanque,m
10426,Josip Accurti,m
10427,Lecomte,m
10428,Wilhelm Conrad Röntgen,m
10429,Valentin Vrbnik,m
10430,Džjang Tingši,m
10431,Ljubo Ilić,m
10432,Matija Dolenc,m
10433,Jean-Gaston Guillot,m
10434,Ciril Vidmar,m
10435,George Edward Younghusband,m
10436,Hans Gollnick,m
10437,Valentin Stanič,m
10438,Henrik Gentski,m
10439,Katia Mann,m
10440,Rogvolod,m
10441,Vivian Leslie de Cordova,f
10442,Alan Hollick Ramsay,m
10443,Ernest Charles Ashton,m
10444,Jakob Špik,m
10445,Anton Codelli,m
10446,Harold Reginald Kerr,m
10447,Mojca Vedernjak,f
10448,Giuseppe Bofondi,m
10449,Claude de Razilly,m
10450,Nikolajs Dūze,m
10451,Musa bin Nusair,m
10452,Viktor Kranjc,m
10453,Leonard Carpenter,m
10454,Emil Procopiescu,m
10455,Anton Črnivec,m
10456,Francisco de Zurbarán,m
10457,Jean-Baptiste Dumas,m
10458,Matija Škerbec,m
10459,Papež Leon I.,m
10460,Franz Freiherr Kreß von Kressenstein,m
10461,Alexis Bouvard,m
10462,Enrico Fermi,m
10463,Leopold Kemperle,m
10464,Jan Kupecký,m
10465,Danilo Srdić,m
10466,Jeanne Vaussard,m
10467,Lauri Malmberg,m
10468,Nikolaj Filipovič Jemeljanov,m
10469,Mara Tavčar,m
10470,Thomas Needham Furnival Wilson,m
10471,Janez Urbas,m
10472,Charlotte Brontë,m
10473,Friderik III. Habsburški,m
10474,Nevil Maskelyne,m
10475,Zdravko Erjavec,m
10476,Motiejus Pečiulionis,m
10477,Marjan Korenjak,m
10478,Edouard Candeveau,m
10479,Jean Elias Benjamin Valz,m
10480,Štefan iz Bizanca,m
10481,Almeida Garrett,m
10482,Boris I. Bolgarski,m
10483,Gabriel Alomar,m
10484,Franjo Sterle,m
10485,Frances Brooke,m
10486,Bengt Gabrielsson Oxenstierna,m
10487,Thomas Menzies,m
10488,James Archibald William Ballard,m
10489,Kniva,m
10490,Johan Gadolin,m
10491,Franc Kafol,m
10492,Henry Sidgwick,m
10493,Cristofano Malvezzi,m
10494,Franc Trček,m
10495,Luka Kramolc,m
10496,Luigi Albertini,m
10497,Birger Holmqvist,m
10498,Čandrasekara Venkata Raman,m
10499,P. Korbinijan,m
10500,Sulejman I.,m
10501,Louis Drummond Bawlf,m
10502,Karel Veliki,m
10503,Afonso Augusto Moreira Pena,m
10504,Gerald Scarlett,m
10505,Janez Messner,m
10506,Aleksej I. Komnen,m
10507,Edward Riou Benson,m
10508,Lester Patrick,m
10509,John Napier,m
10510,Vladimir Dimitrov - Maistora,m
10511,Amédée Mouchez,m
10512,Ludovika Švedska,f
10513,Alfonz X. Kastiljski,m
10514,Guido von Starhemberg,m
10515,Ernst Kaltenbrunner,m
10516,Jevgenij Ivanovič Oljenin,m
10517,Anton Nartnik - Černivec,m
10518,Henrik Freyer,m
10519,Jan Kleyna,m
10520,Lovrenc Bogović,m
10521,Jamamoto Cunetomo,m
10522,Agostino Depretis,m
10523,Bogo Teplý,m
10524,"Ludvik I., bavarski vojvoda",m
10525,Milo H. Matteson,m
10526,Sonja Sever,m
10527,James Workman,m
10528,Paul-Arsène-Gérard Devinck,m
10529,Jurij Žiga Pogačnik,m
10530,Benno Millenkovich,m
10531,John Moubray,m
10532,Jernej Pavlin,m
10533,Max Planck,m
10534,Mihail Josifovič Gurevič,m
10535,Dušan Vukasović,m
10536,Ernst Strohschneider,m
10537,Janez Jalen,m
10538,Ross Cosens Howman,m
10539,Janez Kocjančič,m
10540,Viktor Fettich,m
10541,Štefan Smodiš,m
10542,Randle Guy Feilden,m
10543,Robert Verbančič,m
10544,Halina Konopacka,m
10545,Al Horizmi,m
10546,Nikolaj Iljič Kamov,m
10547,Charles Lightoller,m
10548,Theodore Anderson Baldwin,m
10549,Paul Hermann Müller,m
10550,Fran Klemenčič,m
10551,Susanne Katherina Langer,m
10552,Edouard-Charles-François Chapouilly,m
10553,Pipin Herstalski,m
10554,Heber Doust Curtis,m
10555,William Keeling,m
10556,Sidney Jones,m
10557,Ida Freund,m
10558,Sveti Patrik,m
10559,Hendrik Balzazer Klopper,m
10560,Vida Jeraj Hribar,m
10561,Walter Gropius,m
10562,Theodore von Kármán,m
10563,Marie-Germain-Christian Bruneau,m
10564,Domenico De Simone,m
10565,Rozalija Sršen,m
10566,Eugène Michel Antoniadi,m
10567,Frank Kerže,m
10568,Andrej Rovšek mlajši,m
10569,Karl Goldmark,m
10570,Guido Menasci,m
10571,Peter Defranceschi,m
10572,Hugh Kenyon Molesworth Baron Kindersley of West Hoathly,m
10573,Manuel Jorge Campos,m
10574,Mihael Arko,m
10575,Ivan Dolenc,m
10576,Trygve Lie,m
10577,Jules Bordet,m
10578,Marija Ahačič,m
10579,Victor-François de Broglie,m
10580,Abel Tasman,m
10581,Charles Edward Anson Firth,m
10582,Forbes Lankester McNaughton,m
10583,Ivan Kotnik,m
10584,Justin II.,m
10585,Maurice-Georges-Constant Durand,m
10586,Andreas von Graben zu Sommeregg,m
10587,François-Marie-Benjamin Richard de la Vergne,m
10588,Francis Greville Drew,m
10589,Peter Šumi,m
10590,Frederick Carr Armstrong,m
10591,Katarina Kotromanić,m
10592,Avguštin Zlobec,m
10593,Leslie Ellis Beavis,m
10594,Sanford John Palairet Scobell,m
10595,Gheorghe Rozin,m
10596,Carlo Ceriana-Mayneri,m
10597,François-Désiré Mathieu,m
10598,Karel Peer,m
10599,Milan Spasić,m
10600,Franz Ernst Neumann,m
10601,Hyazinth Graf Strachwitz von Gross-Zauche und Camminetz,m
10602,Grasulf I. Furlanski,m
10603,Josip Makuc,m
10604,Kazimir III. Poljski,m
10605,Jean Étienne Vachier Championnet,m
10606,Alfred Cogniaux,m
10607,Oliver William Hargreaves Leese,m
10608,Božidar Božič,m
10609,Edmond-Camille-Jean-Baptiste Laurent,m
10610,Richard Chenevix,m
10611,Alexandre Luigini,m
10612,Krištof Andrej Jelovšek,m
10613,Blaž Ovijač,m
10614,William Havelock Ramsden,m
10615,Dorrit Hoffleit,m
10616,George L. Fox,m
10617,Fritz Sauter,m
10618,Aksel Airo,m
10619,Gabriel Fauré,m
10620,Philippe Leclerc de Hauteclocque,m
10621,Enrico Caviglia,m
10622,Frederick John Alfieri,m
10623,Marko Ćolić,m
10624,Konrad Grilc,m
10625,Milan Grošelj,m
10626,Otroci družine Goebbels,m
10627,Charles Robert Reeves Hickey,m
10628,Ann Radcliffe,m
10629,Matteo da Perugia,m
10630,Franz Joseph von Dietrichstein,m
10631,Julius Ochs Adler,m
10632,Eric Douglas Cummings,m
10633,Konstantin IX. Monomah,m
10634,Albert Nasse,m
10635,Henry Gilbertson Smith,m
10636,Evdokija Makrembolitissa,m
10637,Andrej Batič,m
10638,John Dee Shapland,m
10639,Siegfried von Taufferer,m
10640,Sveta Neža,f
10641,Franc Balogh,m
10642,Aníbal Muñoz Duque,m
10643,Otto Grün,m
10644,Mark Wayne Clark,m
10645,Marie-Émile-Richard Boutaud de Lavilléon,m
10646,Janez Plečnik,m
10647,Maroth von Bihar,m
10648,Metka Unuk,m
10649,Bertha von Suttner,m
10650,Joseph Norman Lockyer,m
10651,Oliver Renault,m
10652,Matthew Lyon,m
10653,Bogomir Magajna,m
10654,William Gordon Roe,m
10655,Mary Astor,f
10656,Walter Engwitz,m
10657,Janez Zupančič,m
10658,Filip II. Orleanski,m
10659,Ferenc Forgách,m
10660,Uičiro Hatta,m
10661,Jožef Cramaro,m
10662,Raimund Baczyński von Leszkowicz,m
10663,Jožef Bevk,m
10664,"Thomas George Frederick Cochrane, 2nd Baron Cochrane of Cults",m
10665,Edmond-Jean Bouvier,m
10666,Jože Dolgan,m
10667,Jožef Genezij,m
10668,Stevan Švabić,m
10669,Georges Feydeau,m
10670,Henri Bénard,m
10671,Thomas Abbt,m
10672,Hans Kelsen,m
10673,Metod Kumelj,m
10674,Harry Blamyre Sewell,m
10675,Harold John Crossley Hildreth,m
10676,Leopold Bobič,m
10677,Matija Mesić,m
10678,Josip Salomon Delmedigo,m
10679,Otto Budnowski,m
10680,Haralds Šulcs,m
10681,Cecil Miller Smith,m
10682,Avgust Sfiligoj,m
10683,Wilhelm Zaisser,m
10684,Ivan Ocvirk,m
10685,Alessandro Tiarini,m
10686,Nikolaj Zverjev,m
10687,Ian George Wilson Hill,m
10688,Ivan Matičič,m
10689,George Douglas Gordon Dufferin Heyman,m
10690,Onofre Muniz Gomes de Lima,m
10691,John Randle Minshull-Ford,m
10692,Marcel Ihler,m
10693,Gerald Patterson,m
10694,Blaž Hafner,m
10695,Franc Močnik,m
10696,Pavel Ivanovič Pavlov,m
10697,John Conyers D’Arcy,m
10698,Ettore Majorana,m
10699,Juan de Borja Llançol de Romaní,m
10700,Vinzenz Rizzi,m
10701,Vincenc Novak,m
10702,John Mulcahy,m
10703,Papež Klemen XII.,m
10704,Karl Joseph Schulte,m
10705,Arijan,m
10706,Papež Konstantin,m
10707,Leopold I. Belgijski,m
10708,Louis Leakey,m
10709,Jože Zavertnik,m
10710,Josip Marn,m
10711,Józef Bilczewski,m
10712,Petre Vlădescu,m
10713,Gaetano Baluffi,m
10714,Renato Balestrero,m
10715,Marcel-Jean-Edmond Théry,m
10716,Sveti Blaž,m
10717,Henri-Pons de Thiard de Bissy,m
10718,Pedro Antonio Fernández de Castro,m
10719,Pierre-Emile-Henri Moreau,m
